66	123	58	-62	-82	-195	-442	-353	-162	-102	-181	-194	-187	540	236	304	63	-7	-9	-45	-208	-415	
50	116	66	-83	-117	-185	-1162	-434	-210	-218	-243	-241	71	1271	86	445	74	-7	-178	-304	-200	-738	
8	91	258	180	32	-151	-1650	-1293	-843	-425	-329	134	308	1437	431	921	124	-7	-363	-541	-178	-363	
-112	-42	297	279	-199	-355	-2268	-1622	-957	-310	-141	154	371	1055	765	1315	528	-131	-134	-328	-343	-255	
-299	149	311	86	-383	-1011	-2441	-1450	-801	-269	-34	254	458	723	344	1020	233	154	-363	-379	-378	-193	
-67	161	206	139	-1123	-1401	-2010	-764	-445	-175	23	193	346	453	235	585	411	131	-237	-446	-329	-148	
-200	15	-7	-152	-1268	-1257	-1291	-163	-149	56	358	150	442	247	0	327	130	-340	-170	-355	-341	-256	
-143	-76	-195	-385	-1428	-910	-272	282	217	232	274	23	252	94	-205	-93	124	15	254	-274	-185	-237	
-203	-215	-311	-477	-717	57	389	498	533	597	486	-174	-213	-438	-492	-408	-745	-262	858	297	113	-104	
-265	-606	-946	-494	-165	811	1180	1171	653	938	279	-334	-147	-885	-1472	-911	-1784	-718	928	862	595	-15	
-363	-841	-1327	-317	589	1649	2448	1102	961	1245	71	-336	-337	-1121	-1970	-1804	-1976	-1425	998	1013	1126	262	
-585	-1739	-1620	-269	849	2698	2570	1585	635	1108	207	-546	-769	-1260	-1762	-2326	-2140	-2323	762	1580	1485	420	
-437	-1445	-1796	-640	1306	2820	2882	998	635	296	103	-234	-560	-1385	-2260	-2106	-3029	-2350	1685	2544	1353	638	
-285	-753	-1181	-378	655	2837	2726	722	430	144	103	-307	-658	-899	-1583	-1818	-3042	-2146	683	1863	1768	472	
-174	-423	-902	-523	849	2820	2014	1205	430	56	47	-194	-686	-913	-1044	-1406	-1402	-2323	-95	900	735	245	
-157	-201	-580	-296	245	1842	955	342	297	-390	31	-307	-337	-438	-506	-1199	-622	-2214	362	729	122	-134	
-28	190	-152	-220	-110	301	73	8	-39	-431	-81	-267	-281	-226	-337	-540	-269	-490	166	367	-60	-244	
-7	121	-14	-172	-209	-342	-975	-346	-27	-498	-148	-189	-157	55	-199	46	-40	-33	-111	-208	-296	-158	
33	315	264	-62	-226	-410	-1550	-590	-559	-702	-134	-54	59	283	666	429	357	123	-378	-919	-658	-237	
-126	107	256	205	-144	-838	-2311	-1150	-1313	-574	-242	0	165	424	781	921	514	448	-622	-950	-1068	-502	
-34	-14	322	353	-103	-1141	-2168	-1350	-1327	-263	-155	134	221	275	567	1184	472	124	-271	-540	-1068	-141	
-112	16	156	136	-274	-1069	-1363	-1221	-929	-419	-248	7	158	204	423	741	69	62	-45	-282	-348	105	
-216	99	24	40	-55	-533	-889	-778	-644	-437	-94	127	58	145	258	478	170	100	-27	-129	131	140	
