-84	-119	30	-49	-104	-199	-321	-241	258	270	408	366	246	205	-206	-337	-244	-177	
-224	-64	-18	-111	-269	-315	-369	-630	-105	152	1091	326	238	197	-312	-293	-290	-288	
-154	-35	-52	-90	-131	-412	-535	-760	-197	88	1108	724	317	300	-239	-232	-284	-251	
-49	150	-63	-180	-324	-847	-766	-1377	-414	-189	1330	826	388	308	-193	-245	-316	-293	
33	145	13	-201	-538	-963	-574	-1579	-721	-68	1483	758	1002	814	7	-437	-386	-312	
23	166	-55	-237	-330	-1428	-348	-1564	-163	-7	699	453	388	403	23	-238	-241	-245	
-77	-119	-226	-178	8	-311	-69	-306	-143	-78	96	-188	-34	-100	-35	-100	15	-164	
-180	-181	-368	-256	205	163	701	365	-156	-257	-843	-666	-462	-393	39	70	312	-164	
-412	-292	-664	-375	599	1394	2104	1302	218	-601	-1750	-1948	-1444	-1300	-259	172	429	79	
-447	-585	-929	-477	1235	2167	3187	2014	705	-886	-2741	-2737	-2145	-2025	-431	649	1102	163	
-524	-541	-1121	-235	1165	2343	3187	2934	1568	-630	-2698	-3667	-2593	-1858	-279	1227	1069	351	
-321	-437	-1209	-387	829	1992	2191	2309	705	-687	-2443	-2991	-2397	-1579	-54	979	663	152	
-304	-279	-532	-359	-234	1605	2278	1111	-89	-176	-1410	-1610	-1345	-518	78	715	530	-20	
-200	-150	-91	-125	-303	90	846	-55	-53	-122	-404	-539	-521	55	188	101	421	-119	
134	-28	-14	-201	-407	-336	-369	-1033	56	72	64	135	341	442	275	-53	156	-88	
119	75	240	-207	-640	-673	-1011	-1550	-34	128	480	572	884	932	62	-188	-185	-156	
234	275	617	-104	-669	-963	-1560	-2153	-387	289	716	1842	1136	998	-67	-575	-343	-243	
152	216	707	-152	-450	-804	-1459	-1765	-285	313	716	1740	1254	413	133	-254	-218	-227	
100	158	653	-21	-358	-760	-823	-630	-190	160	1023	1317	817	324	125	-112	-198	-193	
8	108	165	-78	-248	-847	-369	-372	-292	8	1040	690	325	173	102	-119	-188	-206	
8	108	-21	-207	-165	-274	-96	-130	-292	-21	536	231	198	-94	78	-232	-210	-235	
