-162	-111	-28	49	-14	-276	-400	-270	-404	-315	-287	-249	-259	-533	-214	-194	-7	648	393	306	217	-15	-139	-230	-289	-118	-82	-80	
-174	-7	-35	74	114	-300	-749	-297	-404	-309	-307	-293	-332	-352	-7	59	363	967	394	525	271	61	-100	-200	-289	-67	-88	26	
-174	66	164	171	154	-123	-964	-630	-631	-455	-448	-742	-259	-222	10	77	448	1439	540	748	323	52	-119	-265	-318	0	-25	-59	
-70	34	197	294	205	178	-678	-943	-1424	-1258	-388	-1286	-441	-478	-98	-88	-85	1628	1013	1787	428	78	-134	-265	-377	-257	-192	-37	
41	-56	-62	157	195	-164	-706	-1612	-1863	-1540	-1051	-1244	-718	-644	-271	-243	425	1610	1296	2316	595	279	-104	-281	-422	-331	-384	-15	
99	49	82	204	236	-327	-1035	-2323	-2401	-1638	-1317	-1327	-372	-506	-99	-158	936	2555	1315	3261	1072	603	-15	-340	-339	-259	-220	-45	
124	-63	139	147	-127	-630	-2179	-1925	-1325	-1328	-897	-937	-226	-271	-20	46	410	972	1070	2581	1242	1955	375	-274	-333	-148	-192	-148	
-146	-138	82	8	-260	-1406	-2136	-1427	-343	-793	-301	-87	-252	-324	-167	-79	113	140	595	1372	978	2370	1055	401	-229	-82	-45	-173	
-222	-276	-351	-238	-1358	-2240	-1850	-1042	192	-161	87	268	-126	-250	-244	-123	-16	-333	17	140	358	2445	2035	638	165	340	180	-156	
-257	-844	-640	-1312	-2354	-2656	-1092	-345	1006	199	246	227	102	-69	-158	-153	-365	-892	-200	-894	122	1766	2809	2071	399	558	584	122	
-264	-741	-771	-2052	-1921	-2196	-210	160	1943	876	444	292	299	31	-27	-296	-399	-1254	-808	-1509	-864	402	2167	2750	1040	588	447	61	
-430	-1122	-1384	-2762	-1964	-1234	129	635	1841	1097	699	355	772	15	-40	-554	-706	-1696	-1675	-1146	-1557	78	2149	2863	1963	1416	558	305	
-430	-1517	-2448	-3154	-2585	-803	877	1150	1858	1690	1136	781	939	583	-231	-1579	-1017	-1649	-1581	-1273	-1967	-52	2130	3410	2491	550	747	610	
-340	-1957	-2710	-3909	-2729	-731	895	1579	1739	1774	985	1366	1786	946	-99	-1880	-1547	-1270	-1786	-1052	-2251	-296	1639	3749	2039	1605	453	759	
-354	-1561	-2754	-3865	-1979	-198	1568	1922	1142	1435	1204	1785	2468	1541	-86	-964	-2635	-1065	-1376	-1068	-2093	-326	1677	3334	3150	1831	314	454	
-532	-1503	-3089	-3691	-2354	-136	1188	1819	1125	1147	850	1233	2568	1277	-132	-1265	-2037	-986	-1139	-1509	-2093	-48	2186	3070	3207	1944	209	280	
-451	-1166	-2914	-3546	-3293	-645	1085	1699	1296	1317	833	1350	988	431	-218	-1675	-615	-971	-714	-800	-1384	34	2111	2976	3301	1341	366	316	
-97	-712	-2171	-2922	-2961	-1464	688	721	1347	613	476	647	362	23	-204	-568	-526	-644	-603	-942	-801	498	1507	2731	2472	803	279	213	
-361	-408	-888	-1805	-2094	-1464	601	168	852	55	611	102	-93	-34	-122	-171	-276	-370	-163	-847	-134	1351	1545	2410	1492	872	17	78	
-222	-352	-241	-1138	-1401	-2110	-89	-257	-14	-101	150	-147	-292	-73	-79	-121	-129	-259	-111	-82	560	1539	1073	1279	445	279	18	-82	
-153	-177	-21	-833	-1343	-2369	-1550	-914	-370	-114	-37	-94	-320	-245	-136	-105	-108	-62	0	1466	1242	2785	1319	148	17	8	-141	-274	
-77	-25	205	-199	-852	-2125	-1965	-1740	-1481	-409	-87	-365	-327	-219	-190	13	-36	122	1164	2675	1714	2464	998	-45	-464	-15	-237	-148	
30	107	351	270	-14	-1334	-1850	-2451	-2004	-1483	-252	-881	-239	-227	-211	-7	174	543	2109	2618	2319	2124	209	-311	-905	-436	-322	-138	
207	212	210	303	-35	-630	-1893	-2223	-1778	-1638	-1023	-1718	-312	-238	-83	-4	308	645	3432	3034	2092	2106	-82	-323	-404	-373	-288	-288	
81	148	156	241	203	-587	-878	-1156	-1636	-1666	-1247	-1495	-385	-713	-198	-125	417	1364	2544	1901	1714	787	-170	-255	-119	-362	-245	-152	
-146	-35	90	305	301	-204	-335	-687	-1197	-1427	-1275	-2220	-107	-291	-211	-60	30	967	1334	1863	714	507	-99	-207	-193	-144	-113	-8	
-107	-76	312	621	258	-77	-95	-445	-560	-934	-1065	-923	-308	-133	-131	-86	187	665	490	612	157	332	-73	-121	-119	-52	-52	-45	
-118	-90	304	286	50	-101	-143	-243	-419	-335	-672	-658	-313	-113	-119	-99	140	309	157	157	-30	-97	-244	-82	-117	-119	-8	61	
