-15	-119	-347	-304	-42	8	114	-136	-71	
-91	-245	-347	-263	-186	-124	342	36	-156	
234	-585	-517	-290	-200	-96	635	97	-109	
-112	-910	-885	-414	-69	131	1300	194	88	
-7	-1043	-841	-1107	-241	425	1335	642	517	
-314	-629	-1430	-1122	-207	515	1160	347	193	
-234	-526	-1032	-858	-392	376	689	434	347	
-203	-105	-77	-7	-131	122	65	-62	-55	
-147	383	481	809	65	-731	-766	-1205	-292	
0	1446	2532	1912	41	-2052	-2946	-2053	-392	
175	1518	2567	1859	263	-2385	-2932	-2742	-549	
92	1176	2156	1734	811	-1631	-1719	-1880	-535	
184	316	1154	863	546	-557	-578	-961	-373	
8	83	390	231	361	-199	-103	-300	-149	
-175	-84	-160	-387	180	-69	472	-123	-14	
-89	-82	-534	-697	0	532	933	399	161	
-29	-53	-503	-712	-76	262	494	373	266	
-91	-348	-650	-770	-440	57	409	275	16	
-112	-319	-458	-302	-344	-110	208	137	-61	
318	-355	-349	-263	-241	-14	399	73	218	
