-115	-167	-167	-315	-214	122	102	-121	-48	
-147	-319	-416	-403	-358	-165	244	-33	0	
100	-250	-416	-521	-337	-117	480	136	8	
-24	-362	-915	-492	-159	196	424	89	8	
0	-437	-1327	-628	-110	425	933	590	323	
-7	-777	-1312	-858	-214	319	1422	173	185	
-119	-984	-959	-726	-392	40	986	219	14	
108	-49	-437	-125	-145	-213	32	-150	-180	
226	466	207	388	65	-891	-1314	-1306	-326	
309	1518	1995	1432	106	-1790	-2527	-2053	-326	
284	2004	1977	1574	485	-2327	-2975	-2742	-706	
16	1536	2031	1485	674	-1283	-1849	-2240	-346	
-133	960	903	898	312	-543	-549	-989	-244	
-287	191	41	74	246	-240	-41	-272	16	
-250	-437	-402	-366	230	-62	415	-130	113	
-126	-674	-871	-932	-42	40	692	210	66	
-328	-200	-959	-844	-255	90	393	348	193	
-260	-341	-812	-1034	-427	-117	195	284	-55	
-314	-369	-561	-639	-145	-18	220	162	88	
-189	-350	-431	-380	-55	-28	143	56	87	
-154	-188	-430	-290	-55	0	37	56	-41	
