221	0	-58	-330	-245	-181	-298	-271	-207	-192	514	8	-156	
30	0	-15	-152	-140	-140	-437	-419	-179	-7	1003	89	-11	
-29	42	-15	-120	-184	-404	-591	-785	-90	32	1422	186	32	
16	50	-48	-81	-70	-674	-797	-1166	-138	245	1422	495	226	
68	-8	-36	-21	-49	-851	-1445	-1517	-172	352	1562	781	589	
-85	-38	-15	-32	-147	-1102	-1503	-873	-317	73	1265	625	306	
-128	-43	-169	-85	-161	-272	-167	-125	-255	-158	236	48	40	
-208	-269	-254	25	58	491	1065	371	16	-789	-737	-1176	-271	
-319	-466	-619	-169	125	1842	2550	1539	205	-1384	-1690	-2613	-319	
-362	-248	-354	-218	125	2616	2890	2126	213	-1558	-1993	-3332	-249	
-235	-230	-331	-71	159	2364	2997	1432	41	-1050	-2080	-2628	-190	
-138	-106	-303	-29	75	1572	1494	543	-165	-905	-968	-1492	-149	
34	-70	-169	-71	16	341	149	24	-14	-83	-253	-21	-60	
59	-36	92	-130	-216	-216	-347	-248	-358	57	391	348	-21	
324	-64	50	-136	-183	-156	-337	-311	-170	114	529	251	-122	
166	-30	51	-104	-224	-378	-532	-394	-124	286	689	251	-61	
99	125	118	-106	-203	-378	-385	-354	-186	245	455	251	5	
247	186	75	-43	-224	-404	-1077	-448	-55	57	241	81	-41	
-93	144	42	-7	-133	-265	-915	-304	-69	122	155	40	-28	
