25	-279	-582	-332	-248	-124	154	-48	-93	
-21	-341	-753	-448	-358	-144	554	0	-12	
-50	-418	-929	-932	-90	131	2191	251	96	
83	-792	-1135	-1342	-269	384	2348	712	218	
-217	-748	-1562	-1415	-392	262	1248	642	129	
-363	-792	-1032	-975	-282	245	724	434	420	
-49	-133	-14	-104	24	147	440	129	298	
134	450	1082	578	-35	-746	-665	-831	-163	
184	1446	3015	1521	16	-1631	-2628	-2024	-339	
83	2364	3212	2037	115	-1616	-3119	-2742	-271	
134	2004	2782	1859	271	-847	-2051	-2168	-231	
-154	1212	1404	495	57	-223	-867	-932	-156	
-133	316	207	57	21	-62	-198	-34	-52	
-198	-174	-201	-162	32	106	358	64	69	
-232	-260	-347	-536	32	507	680	590	234	
-134	-215	-709	-785	90	656	1265	405	15	
-175	-452	-305	-829	-296	180	986	97	-20	
16	-226	-348	-360	-110	-42	505	-21	-82	
83	-348	-321	-311	41	47	309	170	161	
