33	150	75	38	-35	-78	-172	-823	-340	68	112	179	187	166	110	-47	
151	8	72	107	74	-55	-350	-1040	-803	-222	120	144	199	39	39	-73	
-20	24	100	24	-97	-207	-281	-722	-745	-271	128	376	792	484	150	-54	
-45	8	158	-14	-194	-392	-746	-1141	-1306	-285	-7	560	1147	476	268	23	
-12	92	158	99	-207	-358	-992	-1343	-1248	-149	-135	835	1012	716	392	23	
16	125	58	-174	-184	197	-375	-574	-1090	-136	26	432	622	349	273	236	
151	25	-63	-167	-94	246	-131	57	-354	-244	-54	376	-74	0	118	204	
-40	-112	-133	-430	-270	271	401	1248	210	-109	-154	-142	-1018	-301	-260	86	
-190	-363	-304	-900	-187	427	1447	2558	1806	476	-311	-1367	-2244	-953	-895	-107	
-351	-524	-526	-1165	-408	1182	2150	3624	2917	670	-644	-2344	-3315	-1738	-1481	-113	
-295	-377	-629	-944	-263	1094	2396	4060	3368	739	-210	-2868	-3864	-1850	-2150	-166	
-309	-398	-526	-664	-304	546	2009	2995	2708	239	-183	-2585	-3033	-1920	-2067	62	
-183	-282	-407	-503	57	90	1008	2191	1389	153	-135	-1466	-1596	-1051	-742	196	
-32	-140	-334	-222	-7	-179	16	358	24	38	-81	-296	-342	-301	-60	377	
93	117	-49	-118	-194	-318	-418	48	-616	56	144	152	167	341	474	464	
117	226	166	16	-159	-480	-862	-621	-1650	-251	217	320	436	1372	1450	243	
162	222	200	290	-145	-372	-1747	-2080	-1866	-353	313	477	1673	1288	1651	-199	
109	209	290	528	-145	-358	-1152	-1892	-1880	-177	146	392	1435	1591	764	-126	
2	92	225	707	24	-324	-586	-369	-1277	-304	56	631	1232	1338	450	188	
-127	8	275	364	-7	-195	-309	-96	-1377	185	327	477	478	951	205	55	
