-93	-128	152	20	16	-216	-326	-304	-157	-17	122	-77	-149	
-79	-50	-120	-78	-91	-146	-416	-318	-83	24	366	-130	-244	
34	8	-289	-218	25	-341	-606	-433	-207	-117	113	-130	-134	
34	101	-19	311	42	-467	-797	-1063	-363	-35	334	-89	-74	
-78	-40	88	311	301	-733	-915	-1928	-145	-21	654	81	64	
-36	16	101	218	8	-851	-1018	-1517	-392	311	916	308	420	
-22	8	76	125	-157	-733	-1165	-1063	-454	49	361	292	106	
8	-99	-10	75	-28	-119	-187	-201	-220	-199	187	40	88	
-163	-389	-92	-176	75	816	886	916	-152	-746	-852	-918	-231	
-511	-445	-387	-288	167	1842	2711	1734	-227	-1645	-2166	-2053	-420	
-406	-382	-479	-779	-35	1824	2621	2037	74	-2066	-2628	-3159	-244	
-284	-283	-377	-421	25	1446	1673	1450	279	-1660	-2989	-2340	-400	
-220	-233	-324	-155	92	425	265	578	440	-818	-1444	-1262	-251	
-86	-120	-233	-155	-287	41	-84	-14	169	147	-389	-361	-48	
