-195	-175	-155	-50	-149	-190	-303	-183	-447	-281	-388	-242	-275	-51	94	219	189	273	328	368	269	118	-140	-133	-106	-266	-248	
34	-29	13	214	8	-128	-387	-674	-835	-279	-782	-404	-275	-107	138	316	350	653	1551	605	365	316	52	-146	-330	-407	-139	
321	116	25	213	162	-106	-450	-928	-1489	-541	-1180	-1239	-344	-172	374	287	242	1304	1705	876	817	379	181	-561	-658	-459	-301	
365	147	490	454	349	-367	-1182	-1286	-2113	-836	-1665	-1239	-351	-391	68	219	500	1682	2182	1385	1019	965	-213	-713	-1488	-513	-464	
258	302	677	600	153	-447	-1287	-1316	-1415	-925	-915	-1283	-152	-206	73	381	601	1287	1534	1317	1439	1350	0	-644	-952	-1128	-719	
339	294	1258	470	-114	-869	-1887	-1421	-895	-644	-471	-814	-159	-28	234	365	403	410	852	944	1759	1383	267	-188	-828	-1374	-719	
244	496	1258	342	-220	-1426	-1887	-674	-238	-304	-236	-712	-165	-281	70	-184	-34	-115	320	707	1692	1350	723	-225	-485	-420	-379	
57	190	714	17	-36	-899	-1092	33	-217	-119	58	-345	-214	-23	8	-347	-393	-341	-209	127	150	714	972	-20	-139	-302	-334	
-195	112	344	-285	-277	-396	-8	302	234	550	190	-111	-49	-107	-87	-232	-461	-644	-914	-422	-27	79	988	514	93	-282	-334	
-163	-201	-129	-1095	-355	-156	452	944	1245	960	265	74	-50	-74	-219	-616	-583	-1014	-1311	-1117	-614	-273	574	996	390	-184	-123	
-236	-476	-329	-1277	221	118	1276	1472	1770	1356	680	280	57	4	-96	-1033	-1493	-1042	-1778	-1230	-1500	-1174	181	666	1151	326	110	
-173	-445	-1466	-1506	-105	406	1734	2145	2096	924	744	952	510	131	-376	-1852	-1450	-1341	-2274	-1511	-1626	-1871	-54	550	1709	433	320	
-705	-1074	-2184	-1658	460	1272	2320	2018	2729	1338	423	1414	1182	212	-1401	-2283	-1307	-1725	-2061	-2005	-1444	-2178	-193	682	2447	225	255	
-706	-1304	-2750	-1825	443	1604	4005	1690	2748	1500	581	1503	2332	98	-2166	-2383	-1250	-1825	-2019	-2413	-1752	-2443	-544	814	2185	341	414	
-281	-1335	-2383	-1977	435	1199	3639	1672	2748	942	903	1734	1624	-42	-1791	-2369	-1865	-1512	-1650	-2089	-1738	-2527	-570	313	2464	1199	379	
-409	-921	-1864	-1734	25	738	3053	1253	2639	798	742	1379	723	-103	-567	-1938	-1078	-957	-1665	-1680	-1934	-2025	-511	219	2431	1183	488	
-317	-506	-977	-943	-192	683	2448	1162	1661	960	1440	667	419	-62	-273	-659	-992	-431	-1296	-1723	-1444	-1620	-365	634	1331	481	312	
-238	-79	-357	-897	-511	33	1148	670	1100	888	510	165	-69	-117	97	-328	-678	-886	-744	-1483	-1051	-895	125	579	429	217	122	
17	-51	-308	-502	-577	-396	228	445	536	852	456	-35	-317	-165	33	-34	-163	-338	-348	-1018	-408	-27	409	219	-20	132	85	
77	34	17	197	-898	-1020	-443	-78	-28	-160	16	-311	-317	-158	234	56	40	72	-263	-208	-87	213	215	-192	-145	-158	-255	
217	211	232	377	-534	-1411	-1347	-659	-761	-425	-14	-263	-271	-377	143	416	484	72	216	430	783	915	432	-278	-297	-991	-464	
391	363	77	1085	-78	-1457	-1767	-1749	-1653	-940	-194	-366	-350	-152	301	191	670	464	1023	1147	867	1149	125	-285	-691	-1347	-719	
215	372	789	1551	307	-1411	-1857	-1495	-1786	-1590	-252	-1019	-365	-179	366	573	1154	1133	1551	1605	1153	1283	-54	-837	-897	-827	-458	
121	363	490	1830	204	-1020	-942	-1779	-1890	-1457	-871	-1019	-440	-103	358	52	670	635	1773	1520	901	764	-312	-823	-760	-595	-477	
69	121	490	954	307	-198	-1167	-1361	-1504	-1324	-664	-1137	-200	-32	415	955	1102	1099	1091	1164	452	181	-214	-403	-677	-732	-517	
121	138	77	445	307	25	-822	-913	-496	-1250	-458	-1283	-179	-240	464	920	860	601	631	1063	571	63	-319	-390	-356	-527	-210	
17	36	71	77	157	42	-222	-525	-405	-940	-388	-492	-179	-281	211	81	347	292	460	566	261	-140	-7	-368	-277	-245	-144	
-74	-36	94	68	204	-36	-261	-510	-77	-644	-250	-339	-233	-288	203	40	177	281	320	419	158	-220	141	-368	-204	-150	-105	
