56	-38	-10	-56	-69	-122	-178	-630	-167	128	192	159	23	-20	-87	
1	-160	-85	-76	-296	-180	-130	-889	-41	-14	216	446	206	-54	-113	
-7	-67	-52	-143	-296	-311	-314	-975	16	128	400	775	238	93	39	
-77	-7	-7	-62	-186	-281	-376	-1104	-183	112	376	1012	230	150	-87	
-14	-11	-97	-97	-104	-847	-592	-1119	-143	201	600	1181	412	339	-20	
20	75	-91	-197	-509	-949	-478	-975	-420	201	1108	1368	985	747	-27	
25	75	-12	-90	-358	-891	-403	-394	-204	80	955	487	388	697	78	
-84	25	-139	-58	123	-311	-45	8	-28	88	296	-67	150	316	15	
-210	-35	-368	-125	312	229	529	511	32	-142	-337	-1145	-374	-260	-58	
-433	-265	-395	-132	411	1447	1632	1667	347	-351	-1495	-2469	-1177	-965	-259	
-649	-762	-548	-332	988	2185	2768	2691	394	-372	-2656	-3568	-1794	-1592	-352	
-482	-348	-1018	-263	1147	2730	3589	3334	670	-374	-2599	-4104	-2621	-1620	-100	
-266	-260	-1032	-408	776	1675	2680	2795	32	-303	-2443	-3258	-2818	-1606	173	
-252	-249	-414	-352	312	1781	2243	1111	32	-95	-1466	-1807	-1415	-909	338	
-140	-171	-174	-207	-104	-62	776	24	-28	-48	-985	-793	-314	-147	120	
108	-119	-97	-125	-289	-963	-308	-745	96	209	-182	215	214	268	142	
103	11	74	-180	-611	-1486	-1141	-1722	-156	426	416	1147	1069	865	165	
6	-14	307	-166	-888	-1877	-1531	-1909	-749	530	648	1961	1490	932	-133	
-28	109	456	-138	-727	-1167	-1733	-1765	-663	466	784	2028	1153	898	157	
125	25	240	206	-351	-949	-1401	-1320	-520	329	818	1469	1052	616	70	
70	83	273	165	-392	-804	-592	-673	-298	88	784	809	381	276	173	
-58	-35	158	140	-170	-179	-212	-400	-95	225	496	263	325	221	55	
