-140	8	-60	-129	-148	17	-68	-207	-170	-336	-764	-370	-200	-217	-288	-185	-39	226	-52	-8	0	-37	-59	-126	11	57	51	-45	-199	-243	
-142	315	78	-171	-70	-38	-89	-363	-244	-311	-1000	-318	-318	-289	-354	-74	49	260	26	78	373	-74	107	407	34	103	-30	-331	-258	-103	
-23	315	-134	-171	-141	-8	-198	-606	-266	-861	-795	-329	-269	-266	-952	-74	52	185	230	538	460	416	156	563	389	164	17	-145	-74	121	
-42	134	-8	-23	-123	-60	-89	-1110	-464	-1176	-1393	-1351	-552	-449	-1298	-96	106	460	173	1328	520	1205	464	736	476	77	-8	-65	-140	-15	
-66	134	262	-70	-267	-89	-141	-1645	-1251	-2593	-2038	-1917	-977	-1487	-1188	-30	8	486	512	1966	1220	2104	1494	2074	975	545	233	34	-22	21	
19	70	70	-252	-281	-200	-226	-2448	-2463	-3301	-2857	-1540	-1323	-1691	-1439	-82	-170	339	1257	2191	1595	3153	2710	2467	1461	826	363	17	46	285	
55	57	-119	-274	-271	-237	-2021	-2118	-3612	-3238	-2290	-691	-1228	-1314	-307	-170	-200	156	147	1216	1688	2966	3665	2822	2620	1312	1054	484	264	208	
6	16	-74	-252	-289	-489	-2714	-3299	-4195	-2892	-1645	-355	-756	-569	-276	-133	-236	33	227	729	408	1861	3103	3458	3013	2714	1558	571	433	250	
7	-60	-135	-481	-1384	-2143	-3375	-4212	-3912	-1947	-906	-471	-495	-451	-222	17	-66	-33	0	147	321	702	2018	2878	4247	3442	3015	1143	648	250	
-7	-126	-60	-1178	-2408	-3230	-4793	-4416	-3030	-1129	-458	-126	-96	165	64	-8	-303	-96	-391	-251	-170	43	563	1812	4602	4340	4155	2487	737	311	
-85	-356	-430	-1745	-2771	-4349	-5502	-3850	-1708	-362	-288	34	17	435	87	191	-472	-369	-1630	-1291	-885	-104	-865	1513	3387	5218	5705	3869	2006	51	
-152	-537	-1218	-1982	-3590	-6019	-6210	-3755	-1236	122	43	435	374	1997	1240	243	-590	-1394	-2243	-2233	-1936	-59	-1273	372	2227	5050	7293	4037	2118	503	
-262	-422	-587	-2581	-3826	-7279	-6856	-1929	-795	453	331	1550	2269	3877	2537	261	-650	-3059	-3515	-4415	-2643	-494	-1932	-96	2994	4414	8395	5643	2565	527	
-308	-289	-1391	-2549	-4961	-7815	-6384	-1016	-1015	1812	218	2020	3661	5625	3251	556	-1074	-3766	-4802	-6189	-3930	-1159	-2324	-361	1330	3779	8862	6688	2995	1324	
-353	-504	-1250	-2187	-5922	-8681	-5407	-354	-779	2151	279	3281	5674	6208	3909	1500	-1467	-4362	-6043	-6597	-4479	-428	-2167	-288	303	3872	8563	6912	2827	1809	
-340	-452	-1250	-1919	-6080	-8350	-5202	-348	-386	2622	322	3977	6144	6753	3721	1274	-1342	-4598	-6593	-7257	-4134	-531	-1430	-192	225	4209	8358	6968	2491	1511	
-281	-208	-493	-2029	-5922	-7893	-4746	-1189	-574	1642	-8	2716	4752	6245	3533	1181	-619	-3907	-5336	-5247	-3443	-104	-1100	-15	17	4115	7125	6221	2416	1156	
-229	-134	-444	-1824	-5481	-7373	-5265	-2086	-968	832	-60	1982	3003	4892	3025	692	-949	-2964	-4598	-2782	-2847	190	-420	199	528	5031	6994	5419	1782	190	
-92	-177	-414	-1020	-4409	-6208	-6021	-2007	-1283	689	-532	1042	596	3726	330	406	-369	-1582	-2934	-820	-1152	364	-243	268	1723	5629	5967	4597	1483	466	
-144	-67	-267	-407	-3133	-5672	-5407	-3818	-2133	253	-1283	758	113	2129	-45	78	-310	-310	-1850	-185	-901	906	34	839	2639	5367	5126	3794	718	354	
-80	-99	-208	-503	-1746	-3876	-4667	-4637	-2747	-355	-1661	-23	-414	313	-857	-289	-168	69	-192	477	-273	1168	633	2485	3854	4470	3520	1516	172	34	
-105	-101	-92	-408	-974	-2238	-3895	-4102	-3738	-1097	-2038	-170	-1700	-104	-1565	-30	-141	426	356	1160	-15	1805	1812	3103	4022	3779	1614	294	107	95	
-132	-105	-104	-60	17	-915	-1848	-3550	-3849	-1963	-3014	-423	-2581	-52	-1628	-362	-118	625	713	1553	355	3284	3496	3421	3293	2956	476	0	-133	50	
-153	-104	-41	-23	-120	-533	-1375	-3220	-3518	-2797	-3329	-1855	-2832	-1173	-1926	330	491	1413	938	2584	695	3602	3515	3365	2489	1929	-74	-137	-228	0	
-129	-111	-133	-222	-88	-8	-588	-1976	-2747	-3002	-3171	-2751	-2738	-1330	-1753	-273	339	907	1407	2247	1239	3321	3029	2298	1779	732	44	-243	-144	-32	
-112	-76	-230	-89	0	96	-481	-890	-2274	-2356	-2652	-2232	-2518	-1125	-1392	-200	121	373	901	2191	1051	3115	2317	1700	1367	294	-236	-287	-258	-96	
-85	-108	-215	96	-193	-19	-30	-266	-858	-1286	-1708	-1414	-1684	-1094	-795	-192	139	204	417	1272	714	1842	1288	1120	476	337	-185	-223	-30	-89	
-112	-53	27	-1	6	52	-95	-230	-543	-374	-1346	-423	-1181	-428	-119	-207	86	-111	86	654	199	587	381	355	51	8	-309	-171	-99	-125	
