-31	-84	-194	-521	-49	106	391	-89	-28	-78	-88	-121	
-97	-146	-416	-682	-69	-21	107	-3	40	-28	-81	-195	
-123	-265	-506	-726	-337	-137	228	-68	153	8	-83	-108	
-42	-393	-444	-609	-316	-144	513	186	170	-122	-148	-302	
25	-299	-576	-551	-172	425	1492	129	290	-108	-229	-217	
142	-452	-885	-636	-14	450	1859	430	292	-34	-184	-201	
16	-541	-1489	-1093	-152	384	1248	555	484	8	-120	-149	
234	-481	-1342	-639	-234	360	706	469	296	-34	-108	-22	
360	41	-167	-35	-42	131	138	-34	266	-61	109	263	
259	425	473	809	49	-223	-679	-889	56	-7	344	279	
393	1410	2550	1361	0	-1442	-2845	-1636	-392	168	767	453	
201	1374	2639	1254	139	-2313	-3004	-2311	-663	209	1432	419	
443	1338	2532	1218	657	-1036	-1849	-1909	-387	394	1057	47	
117	533	1476	289	457	-427	-1040	-918	-251	217	341	60	
-349	-84	224	-166	0	-267	-239	-89	-156	0	8	-67	
-254	-334	-395	-314	-146	-51	97	178	88	-53	-175	-188	
-252	-481	-409	-741	0	114	562	275	102	-122	-444	-362	
-28	-363	-635	-697	-7	65	376	290	169	-274	-289	-161	
