-196	-277	-449	-260	-206	51	-191	-163	
-188	-277	-770	-317	-261	203	-300	-197	
-230	-488	-902	-269	28	285	-29	-149	
-341	-709	-888	90	360	476	48	218	
-733	-1091	-1679	-186	867	573	316	247	
-674	-1165	-1766	-275	761	636	347	508	
-281	-488	-1137	-282	568	549	538	525	
8	24	-180	-152	57	456	89	169	
852	1530	355	32	-296	-348	-946	-177	
1662	3462	1396	-35	-1442	-2008	-2254	-319	
1554	3337	1485	205	-2197	-2600	-3260	-319	
1176	2424	1361	608	-1413	-2224	-2369	-592	
433	957	898	652	-702	-1170	-774	-298	
25	-56	-228	98	-172	-239	-238	-129	
-133	-738	-381	-119	-110	268	40	-48	
-105	-1253	-697	-83	920	916	469	24	
-77	-1209	-785	-289	439	863	243	-14	
-230	-856	-448	-434	262	549	56	-102	
-225	-305	-419	-227	131	383	46	-122	
-251	-319	-290	-90	-42	109	-130	88	
