74	-111	-145	-222	-157	-354	-292	-701	-323	-342	-418	-700	-341	-179	-14	318	324	385	394	616	280	131	113	26	200	
91	-104	213	-75	-137	-429	-821	-872	-433	-1201	-368	-881	-239	-47	54	181	441	872	315	642	210	131	98	61	130	
141	-138	-30	-151	-267	-573	-1078	-1370	-1523	-1835	-827	-1104	-325	-139	54	351	646	910	446	1428	700	157	234	72	-74	
240	-304	-42	-138	-205	-1334	-2322	-2537	-1948	-2385	-995	-1551	-299	47	87	507	882	1534	597	2071	1110	209	218	69	-89	
-116	-521	-243	-151	-650	-2699	-2909	-3618	-2387	-2765	-461	-993	-87	89	202	710	720	1723	1693	2939	997	323	113	87	93	
-313	-414	-255	-789	-1762	-3964	-3481	-4201	-2274	-2624	-394	-518	102	47	258	644	1109	1212	1901	3771	2394	1502	-30	106	246	
-381	-565	-399	-1167	-1849	-5372	-4582	-4543	-2288	-1850	-221	-435	-47	31	140	346	514	455	1391	5622	3017	4049	866	384	157	
-368	-741	-358	-1877	-2397	-6220	-4953	-4329	-1481	-1201	-67	-220	196	23	59	89	225	52	805	5735	4056	5427	1620	846	460	
-236	-873	-888	-2356	-3812	-7082	-4639	-3419	-433	-539	119	-127	111	41	-14	-86	247	-393	236	5357	5283	7012	2677	1732	349	
-104	-628	-1150	-3082	-4607	-7499	-4439	-2750	-155	0	206	114	162	47	-106	-243	263	-80	131	4847	5774	8446	3544	2524	410	
-104	-1356	-1209	-3053	-5184	-8936	-4324	-1711	168	398	357	-40	47	-271	-231	-70	-46	-321	-540	3865	5962	8295	2997	3051	331	
-201	-697	-1413	-3009	-5343	-8864	-3952	-1754	392	340	127	-80	-48	-227	-216	-129	-54	-255	-444	3733	5547	8239	3337	3240	569	
-298	-565	-1179	-2748	-4924	-8117	-4224	-872	224	176	182	45	-94	-271	-190	-101	147	-200	-23	3412	4867	7748	3903	2919	410	
-354	-888	-1311	-2037	-4650	-7484	-4610	-1512	184	-41	55	-100	-100	-478	-172	-145	41	8	183	3544	5320	6672	3224	2618	436	
-340	-352	-932	-1486	-4246	-6608	-4725	-2195	-263	-61	20	-120	-133	-961	-474	-394	-94	-60	201	3884	5358	5295	3073	921	663	
-347	-214	-262	-1863	-3581	-6162	-4625	-3305	-942	-342	-179	-267	-153	-519	-303	-309	40	229	613	4488	5169	4483	2790	657	366	
-361	-228	-303	-1515	-2354	-4093	-4439	-3903	-1835	-1666	-127	-1076	-405	-238	-145	-92	441	324	1920	5452	4886	3502	1073	110	149	
-248	-202	-131	-1210	-1921	-2771	-3981	-4144	-2458	-2216	-374	-1411	-153	-119	-139	-99	727	403	2676	6245	3735	2370	658	139	17	
-222	-201	-186	-281	-780	-2153	-3338	-3760	-2245	-2498	-939	-1565	-226	-73	109	270	1254	948	2771	4847	2111	454	253	235	17	
-174	-180	-248	-217	-82	-1392	-2337	-3262	-1934	-2526	-1528	-1662	-352	-159	11	634	2000	1420	2033	3053	1035	288	-104	-47	-47	
-101	-97	-150	-80	-77	-218	-1521	-1982	-2118	-2413	-1037	-1369	-193	-60	85	256	1222	2082	1448	1579	122	148	-60	-35	-30	
-97	-65	-85	-30	73	-34	-1007	-1299	-1438	-1850	-1163	-1048	-213	-159	133	233	711	1572	975	586	-45	82	-54	0	165	
-264	-63	-28	-28	13	-130	-529	-701	-603	-891	-700	-797	-325	-185	-52	177	588	1023	166	498	-89	-40	-237	-15	109	
