-50	48	58	37	13	-28	-427	-212	-102	-21	88	208	203	15	59	39	
-92	209	135	74	90	-200	-731	-374	-191	-116	-54	448	374	277	134	-179	
151	198	200	155	4	-227	-1138	-361	-320	-197	80	801	893	412	-20	-239	
148	167	197	190	0	-289	-1413	-968	-774	-278	128	1023	758	349	134	-292	
117	167	148	98	-76	-385	-847	-464	-1033	-197	88	1245	487	269	96	-292	
159	58	16	-32	-157	-275	-392	-232	-504	-238	217	955	318	142	34	-67	
210	-91	-84	-250	-242	-150	-213	130	-191	-163	104	0	-188	63	-34	-93	
-36	-252	-209	-430	-194	131	368	1021	332	-55	-284	-985	-863	-869	-406	-140	
-141	-440	-481	-753	-159	404	1957	2226	1910	508	-412	-2203	-1934	-1556	-1216	-219	
-302	-608	-807	-1400	-263	988	2431	3082	2830	964	-530	-3024	-3301	-2145	-1718	-332	
-190	-398	-807	-1739	-125	670	2800	3292	3004	860	-587	-3166	-3893	-2327	-1858	39	
-134	-280	-481	-1606	-276	316	2326	2418	2587	84	-359	-2755	-3174	-2341	-1941	283	
-132	-189	-133	-694	-682	90	1570	1964	1163	-72	-102	-1495	-1610	-1570	-853	86	
-176	-108	-140	-194	-551	32	311	724	202	19	-108	-404	-426	-508	-80	42	
-24	75	33	-21	-194	-310	-543	-212	-472	56	136	256	7	349	592	94	
125	210	300	248	-304	-494	-1718	-795	-1665	-34	257	597	284	1103	1383	94	
58	223	325	367	-63	-207	-1616	-823	-1737	-285	297	733	1147	1557	982	-34	
-92	48	133	385	16	-241	-1094	-1141	-1780	-359	273	336	1232	1507	714	39	
-162	-70	118	167	66	-351	-717	-679	-1679	-420	-14	426	1249	1237	339	23	
-169	-64	-14	99	14	-207	-847	-280	-961	-231	-41	488	809	444	339	47	
