-176	-140	-216	49	-118	-317	-274	-226	-558	185	64	288	39	-7	7	
-101	-7	-57	0	-14	-413	-630	-437	-331	-31	72	456	183	238	31	
-22	-14	2	24	148	-186	-601	-722	-716	-48	220	818	510	444	205	
92	50	58	53	65	-21	-1021	-1416	-903	-217	40	1603	521	445	411	
14	-140	-25	20	-50	-97	-1819	-1141	-961	-298	-54	2063	978	404	355	
-20	-11	25	-28	-187	-97	-1790	-301	-578	-95	-34	1057	414	134	209	
50	49	-51	-194	-90	304	-427	309	-184	-129	-81	0	-141	-274	-43	
-85	-72	-84	-264	-283	509	245	1143	389	-156	-445	-659	-1032	-869	-253	
-167	-168	-209	-381	-492	723	1377	2121	1927	525	-324	-1566	-2343	-1752	-1286	
-204	-412	-910	-1091	-565	829	1974	2750	2743	636	-573	-2387	-2892	-2187	-2011	
-260	-328	-1088	-885	-331	617	3240	3292	2986	429	-297	-2925	-2977	-2719	-2053	
-220	-266	-674	-414	-283	33	2783	2837	2431	256	-237	-2274	-2653	-2537	-2178	
-330	-370	-644	-437	-380	-35	1605	1527	2153	-20	-230	-1381	-1413	-1331	-1341	
-100	-231	-348	-56	-272	-110	180	277	382	258	-303	-716	-384	-494	-140	
52	201	8	-35	-229	-310	-432	-82	-238	-217	-7	-142	207	349	545	
-8	123	84	-21	-297	-303	-1079	-665	-1334	-177	209	408	995	1086	1116	
-50	108	25	-100	-311	-480	-2081	-1719	-1952	-217	353	546	1723	1490	1316	
-15	92	-14	-91	-173	-727	-1819	-1444	-1794	-109	217	384	1774	1507	898	
-99	418	300	224	181	-255	-1123	-430	-1176	-109	241	426	1605	381	497	
146	253	208	267	132	-489	-992	-28	-860	-75	201	504	1046	254	331	
193	242	0	249	21	-234	-630	-178	-400	-143	-122	264	419	388	150	
