-63	-20	-111	-103	-174	-296	-291	-159	363	-61	-7	263	301	-34	-77	-86	-170	-327	
-115	41	-97	-145	-241	-572	-475	-128	45	12	152	350	309	-27	-60	-218	-300	-414	
-20	40	33	-76	-159	-905	-549	-272	-67	-88	400	978	254	142	-113	-311	-395	-345	
-147	108	41	-83	-330	-1094	-795	-483	-240	-122	835	995	458	442	0	-370	-441	-333	
-147	216	120	16	-317	-862	-389	-889	-285	-108	631	1232	142	260	0	-207	-310	-327	
67	128	31	8	-49	-760	-103	-538	-231	-14	496	758	166	214	141	-146	-246	-309	
60	25	-132	-102	-131	-322	203	-143	-170	-210	96	23	23	-58	-166	-218	-218	-218	
-76	-265	-326	-152	98	286	1003	519	-244	-416	-276	-511	-434	-300	-120	39	70	1	
-77	-407	-576	-228	652	2062	2226	2014	88	-644	-1495	-1864	-1163	-1341	-87	368	397	194	
-405	-910	-1474	-580	917	2326	3152	3056	234	-573	-2698	-3075	-2116	-1955	-34	467	541	349	
-362	-481	-1533	-263	1023	2449	3833	3229	670	-243	-2953	-3752	-2439	-2164	55	1012	954	77	
-398	-555	-1415	-829	599	2308	3204	2083	584	-149	-2670	-3258	-2145	-2457	125	930	614	151	
-287	-279	-620	-917	115	1236	2401	642	222	-162	-1608	-1807	-1303	-1062	236	831	724	0	
-125	-126	-174	-404	-110	32	654	-109	204	-95	-532	-596	-414	-421	55	70	195	-46	
-21	108	-181	-380	-669	-363	-212	-1219	56	209	16	71	365	134	-23	-271	-93	-224	
150	158	99	-194	-815	-1036	-809	-1981	-183	217	128	622	1305	664	-7	-616	-567	-341	
242	358	510	-90	-324	-1399	-1228	-2182	-170	313	304	1927	1692	764	-332	-727	-323	-551	
167	350	314	-35	-480	-862	-780	-1765	-231	64	-34	1740	1995	446	-206	-644	-112	-263	
108	258	279	272	-330	-949	-1170	-1119	-217	209	216	1181	1355	442	102	-216	-178	-249	
48	225	273	190	-358	-934	-780	-803	-183	8	376	859	682	237	55	-146	-191	-241	
-84	91	107	24	-282	-315	-260	-429	105	-95	200	279	317	94	86	-47	-78	-169	
