-78	-14	108	-35	25	24	-16	-48	-211	-197	-815	-216	-215	-179	-247	267	70	170	160	332	376	0	-14	-97	-161	-119	-156	
-113	50	141	-56	6	16	10	-183	-616	-520	-630	-419	-314	-294	-393	35	173	290	163	329	429	123	87	-67	-108	-119	-186	
-90	0	50	56	41	115	24	-76	-1176	-492	-815	-617	-793	-287	-206	-4	125	294	372	394	1005	358	0	-7	-82	-134	-147	
-99	134	175	127	181	123	-90	-321	-1191	-1278	-1697	-631	-1004	-334	-204	31	376	390	410	765	1091	306	245	122	43	-131	-207	
-99	100	108	99	239	-82	-572	-1517	-1967	-1807	-1953	-504	-1089	-334	-306	-7	329	226	539	1157	2290	683	918	218	-111	-226	-284	
42	100	32	53	49	-117	-1341	-2080	-2469	-1807	-1555	-68	-821	-314	-167	-92	50	70	365	696	2574	1296	1957	533	-148	-170	-205	
58	38	-63	33	-242	-421	-2139	-1690	-2398	-1021	-900	192	-497	-408	-180	-117	-106	-93	163	671	1175	1542	2033	1072	34	-156	-119	
-148	-91	-84	-139	-302	-742	-2371	-1618	-1320	-353	-102	304	-315	-361	-280	-87	-59	-160	87	665	552	1844	2883	1922	419	104	-45	
-155	-168	-285	-305	-932	-1354	-2023	-506	-164	-116	64	529	-74	-81	-253	-47	-133	-145	-318	-294	-407	389	3166	1903	1200	201	139	
-169	-731	-614	-782	-1708	-2404	-1544	-178	40	476	394	536	39	39	-60	-100	-278	-310	-492	-490	-1302	8	2392	1696	2407	1243	601	
-246	-588	-629	-1739	-2733	-2054	-818	350	357	981	824	972	279	246	-27	-272	-379	-251	-595	-1126	-1728	-572	621	1431	3049	1602	431	
-295	-510	-644	-2622	-2997	-1529	-630	578	1180	1740	1099	1296	538	1254	221	-305	-713	-1062	-1839	-954	-1933	-1880	140	1771	4540	2771	676	
-211	-510	-851	-3255	-3275	-1602	-315	1178	1285	1999	1682	1091	995	1406	513	-219	-1417	-1433	-2277	-595	-2027	-2479	-163	1790	5861	3507	1091	
-344	-880	-1295	-3122	-3451	-1733	204	1545	1024	1412	1956	1671	1673	2483	426	-302	-2356	-1667	-1456	-556	-1570	-2353	-171	1696	5219	3997	1072	
-368	-489	-1428	-2828	-3905	-1821	81	1370	660	1136	1545	1193	1910	2365	982	-352	-2481	-1309	-1128	-432	-1538	-2385	-259	1582	5427	3582	1788	
-271	-496	-1339	-2872	-3905	-1544	8	1405	660	1395	1339	597	927	2096	537	-319	-1224	-993	-1525	-223	-1302	-1754	-15	1469	4993	2677	1656	
-227	-252	-1043	-2769	-3759	-1515	-288	1021	340	1102	1099	384	250	985	292	-252	-671	-911	-1128	-464	-296	-903	674	1677	4295	2092	480	
-183	-335	-688	-1783	-3231	-1981	-789	236	137	342	474	-61	106	119	-7	-199	-324	-677	-217	-322	-319	-259	1447	1903	2898	1639	192	
-271	-273	-348	-988	-2162	-2652	-1152	-41	-266	371	450	-115	-42	103	-3	-60	-278	-389	-244	-288	0	367	1768	1620	1709	437	218	
-253	-147	-167	-298	-1166	-1661	-1486	-809	-587	-22	16	-189	-262	-214	-47	-40	-100	-158	-79	-281	446	1580	2127	827	446	-119	43	
-204	-158	-125	-125	-318	-902	-1994	-1083	-1291	113	-378	-229	-302	-319	-253	173	172	413	194	-138	175	2733	2411	487	-104	-226	-37	
-102	-105	-49	35	16	-358	-1500	-1560	-2010	-878	-1640	-390	-376	-504	-373	251	299	626	567	61	834	3356	1598	341	-458	-635	-436	
-127	-133	-119	298	148	-159	-1399	-1719	-2311	-1307	-2323	-659	-497	-742	-368	275	148	823	567	301	1647	2695	1579	-200	-726	-698	-207	
-246	-140	33	287	190	139	-847	-1343	-2053	-1293	-2295	-942	-441	-855	-630	362	431	1413	225	947	1799	2033	630	-74	-820	-446	-259	
-372	-112	16	201	187	337	-411	-694	-1579	-1221	-1868	-716	-877	-785	-295	181	415	1692	-53	752	1836	1259	437	20	-253	-667	-252	
-182	-140	33	8	-21	158	-103	-1026	-1363	-792	-1071	-377	-376	-658	-193	33	-20	855	582	526	1818	385	52	-30	-411	-777	-170	
-156	-133	8	-62	84	419	-55	-635	-347	-596	-715	-150	-328	-361	-167	-34	-14	478	334	513	814	140	-104	-67	-244	-363	-82	
-84	-7	-133	-67	0	217	8	-308	89	-258	-544	-65	-300	-14	-34	15	78	374	287	379	639	-8	157	113	-296	-163	-67	
