-49	1	141	-67	-117	-172	-137	-334	-116	16	256	233	196	158	-47	
-91	-42	41	-97	-193	-150	-157	-340	0	257	384	398	238	118	-60	
108	54	165	-27	-90	-78	-348	-573	-238	144	682	470	396	497	-34	
28	111	257	38	-21	-441	-939	-831	-210	-115	408	538	428	965	0	
33	108	83	-56	-317	-630	-1127	-846	-285	40	529	605	699	1266	62	
-103	-98	24	-118	-207	-760	-478	-406	-190	-95	187	350	412	747	15	
-117	-103	-70	-221	304	-329	-28	-109	64	24	-34	-101	119	237	118	
-175	-126	-395	-228	518	131	701	519	242	-142	-538	-666	-294	-293	-67	
-402	-733	-679	-194	758	1377	2156	1424	826	-311	-1296	-1511	-1738	-1216	-80	
-482	-1102	-1253	-387	1960	2097	3676	2396	377	-573	-2231	-2681	-2551	-1899	-325	
-405	-511	-1165	-290	1501	2343	3501	3229	429	-544	-2755	-3780	-2257	-1690	-60	
-287	-378	-767	-521	705	1851	2837	2274	135	-587	-2458	-3484	-2607	-1662	-47	
-14	-126	-374	-345	-7	1078	2139	955	-28	-243	-1580	-2061	-1458	-714	78	
-60	-21	-28	-168	-179	204	479	-191	32	-102	-348	-624	-281	197	220	
-21	133	8	-118	-317	-499	-294	-889	-211	0	248	287	261	1082	275	
83	333	365	-194	-365	-1312	-997	-1248	16	233	472	504	1204	1366	-47	
91	91	365	33	-684	-1500	-1719	-2010	-265	201	460	1334	1322	898	-279	
67	91	707	165	-800	-1297	-1704	-2053	-312	136	341	1706	1120	831	-259	
25	158	653	148	-324	-833	-607	-1291	-319	160	614	1249	766	529	-305	
59	250	448	-42	-330	-963	-239	-788	-332	-142	472	944	261	206	-186	
8	16	207	-97	-269	-370	-14	-774	-238	-122	424	300	190	45	-199	
-135	-11	76	-63	-165	-170	105	-659	-143	32	176	247	80	-14	-140	
