0	-167	-582	-595	-271	-179	326	186	96	
-217	-258	-841	-639	-145	-110	472	146	72	
16	-299	-1415	-829	-179	-7	554	469	218	
41	-881	-1430	-1342	-421	171	1283	1094	121	
-391	-1132	-1091	-1107	-771	286	1405	764	121	
-196	-718	-915	-1005	-557	278	1073	521	484	
-65	-167	-243	-228	-179	180	-157	-116	48	
217	533	886	436	-69	-267	-1805	-1349	-61	
134	1446	2210	1930	-104	-1210	-2455	-2714	-346	
50	1482	2872	2819	197	-1979	-2729	-3145	-492	
-63	1392	2818	2072	575	-1602	-2051	-2225	-427	
-63	1050	1208	1023	403	-862	-621	-1392	-319	
-245	250	16	-7	101	-7	-7	-659	-95	
-206	41	-277	-249	16	139	497	-381	105	
-75	-7	-471	-726	-90	212	692	56	67	
-35	-63	-871	-946	-159	270	811	170	121	
-280	-244	-620	-536	-303	245	453	-34	80	
-356	-312	-374	-507	131	-35	204	39	8	
