-115	-83	-126	-81	-119	-137	-155	-155	-399	-487	-133	26	165	-48	-133	86	433	86	147	51	
-215	-89	-198	-157	-163	-215	-282	-414	-465	-311	-23	391	547	-8	165	208	442	203	182	51	
-133	-193	-191	-185	-268	-192	-486	-819	-487	-266	-45	287	776	338	469	-67	1130	104	199	105	
-104	-170	-185	-622	-532	-1393	-1068	-1008	-399	-15	8	200	1751	995	1572	451	657	277	233	121	
-110	-213	-451	-1188	-1223	-1283	-2484	-1810	-481	-185	69	417	1826	1520	2453	1070	772	78	156	44	
-87	-119	-937	-1283	-1932	-2573	-3019	-2958	-764	-260	-30	278	3027	2739	3147	1726	1411	464	182	-229	
-130	-178	-422	-2164	-2687	-4320	-4403	-3461	-1204	-354	304	574	3740	3414	4609	3075	1711	652	563	30	
-200	-355	-1141	-2637	-3505	-6019	-5048	-3823	-481	-129	57	121	3215	3714	5546	4442	3059	450	416	-15	
-141	-100	-1283	-3455	-5095	-7875	-5457	-3367	374	103	-67	-236	1507	4126	7533	5660	4445	1737	502	441	
-104	152	-1598	-3219	-6810	-9071	-5535	-1826	1922	235	-177	-1263	373	3639	8864	6765	5250	1662	1026	545	
-170	11	-1598	-3329	-7314	-9197	-5221	-835	3313	696	-339	-3054	113	2476	8339	6840	5362	1494	832	649	
-318	-493	-1456	-3581	-7219	-8914	-4592	-521	4027	1447	-606	-3290	-8	1839	8545	6185	5306	2149	1457	580	
-274	-997	-1645	-3329	-6417	-8269	-5095	-992	3576	996	-166	-2174	165	1745	8245	6260	5156	1980	1513	467	
-252	-289	-1787	-2920	-5315	-7844	-5378	-2282	2166	261	-391	-1389	888	2626	7664	4854	5138	1438	615	355	
-318	-527	-1204	-1424	-3584	-5987	-5331	-2502	557	-119	-82	-133	2577	3058	6221	3655	2872	1157	372	294	
-200	-296	-622	-1094	-2325	-4351	-4387	-2817	-237	-436	78	330	2858	3376	4440	2044	962	156	225	173	
-74	-111	-311	-311	-1664	-2290	-2893	-2298	-1220	-512	78	330	1883	3470	2359	182	494	130	-30	-140	
26	-185	-252	-193	-628	-1393	-1682	-1448	-1629	-369	234	408	1732	1745	607	-15	225	-192	-143	2	
-59	-23	-23	34	-362	-200	-429	-1024	-1220	-251	278	347	832	199	-192	-221	-229	-152	-126	7	
-119	2	36	61	-200	-163	-200	-399	-339	-229	208	-37	382	-89	-317	-310	-155	-59	-40	8	
