-204	-202	-42	-69	8	65	-165	-558	-197	-311	-249	-235	-73	-4	63	109	101	178	111	176	236	236	-69	113	
-238	-77	-38	-79	-110	-185	-318	-601	-312	-616	-269	-382	-124	-160	86	203	207	237	314	220	323	542	118	148	
-119	-174	107	-97	-344	-644	-321	-1162	-821	-744	-485	-891	-304	-167	228	258	288	474	500	382	297	212	-148	52	
-143	-57	340	-228	-509	-876	-526	-1392	-1464	-1299	-1013	-1201	-34	-22	354	313	281	372	627	511	324	157	-8	63	
-160	-16	77	-180	-468	-1602	-1401	-1981	-1579	-2280	-1056	-1441	-154	-240	566	1161	855	1868	688	701	332	280	96	52	
-147	-202	-125	-256	-186	-2400	-1921	-3231	-2222	-3333	-1013	-1976	-121	-57	456	1112	1020	2634	1530	1156	578	1277	-60	-37	
-301	-313	-421	-961	-888	-3299	-3654	-4136	-2723	-2793	-546	-1554	-14	-323	338	732	1003	1069	2923	1950	1221	1315	315	131	
-280	-310	-284	-1356	-1806	-4402	-4477	-4898	-2565	-1925	-249	-849	174	-353	188	258	790	481	2664	2933	2771	1768	498	244	
-363	-363	-160	-1854	-2929	-5432	-3683	-4467	-1464	-402	80	-429	87	-164	-80	-199	319	536	1805	4616	3715	2637	1072	297	
-377	-585	-929	-2733	-4226	-6491	-4000	-3863	-488	-95	528	-188	341	-35	-285	-533	-99	31	1886	3803	4245	4432	1941	615	
-519	-644	-1974	-2938	-5684	-7347	-4895	-3289	-292	305	1347	216	1675	-281	-491	-2315	-746	-682	2097	2839	4717	6377	2394	1577	
-716	-762	-2239	-3495	-7084	-8145	-4145	-2168	8	1081	2404	1452	2029	-546	-1052	-3696	-1584	-1279	1287	2536	4736	6906	2828	1992	
-126	-969	-2328	-3949	-6822	-7826	-3423	-918	218	1802	3017	2638	2517	-280	-1288	-4055	-2258	-1156	286	1893	5756	8134	3451	2238	
-280	-925	-2313	-3861	-6122	-8102	-3668	-817	573	1699	2762	3028	3358	-207	-1912	-4124	-2134	-512	30	1156	6418	8757	3489	2521	
-475	-851	-1606	-3568	-6078	-8029	-3668	-946	946	996	2864	3045	2988	79	-1995	-4110	-2285	-978	139	1553	5549	8058	3357	2049	
-175	-925	-1386	-3202	-5961	-7623	-3856	-903	710	209	2387	2096	1860	-54	-1607	-3226	-1996	-1019	441	2177	5492	7416	2715	2143	
-210	-299	-492	-2250	-3979	-5345	-3408	-1694	-122	-311	1534	1063	484	-233	-913	-1376	-1241	-217	100	3765	5492	5584	1110	743	
-182	-112	-430	-1415	-2637	-4170	-3957	-2958	-749	-1171	699	287	-14	-207	-338	-671	-362	-20	742	4294	4358	3846	288	166	
-119	-100	-250	-1327	-1281	-3154	-4534	-4122	-2337	-2309	-303	-188	-307	-34	0	-423	-152	38	2356	4313	2676	2524	428	214	
-48	-77	-174	-697	-344	-2777	-3870	-4941	-3009	-2707	-957	-1131	-401	-173	173	117	327	365	3069	3765	1769	490	166	151	
50	16	-139	-297	-49	-978	-2542	-3705	-2766	-2579	-1665	-1610	-420	-280	495	649	1282	889	2178	2366	1183	0	-45	131	
134	25	-89	-221	-268	-572	-1401	-2642	-2766	-2394	-1622	-1652	-224	-97	330	415	1495	971	1173	1212	376	-37	-73	-67	
50	-84	-132	-166	-227	-354	-751	-2038	-1993	-2024	-1254	-1173	-534	-213	188	467	1348	271	665	948	175	-82	-141	34	
-140	-167	-187	-125	-193	-281	-362	-1306	-1593	-1569	-1098	-722	-441	-160	275	282	1463	689	642	52	271	17	-44	-15	
-49	-115	-208	-227	-351	57	-89	-334	-1064	-459	-518	-821	-287	-153	169	211	839	380	239	103	71	-30	-37	78	
125	-35	-127	-221	-379	-69	-67	-191	-610	-142	-364	-376	-260	-180	34	70	530	256	179	52	-15	70	93	62	
