149	59	22	-110	-280	-332	-373	-338	-303	-389	-94	-94	265	407	327	278	232	-267	-272	-123	-208	-67	
67	87	68	81	-178	-388	-549	-672	-424	-807	-247	26	417	649	347	401	144	-111	-200	-227	-283	-281	
315	132	82	98	-35	-760	-578	-1612	-390	-1046	-134	31	1338	1640	790	710	54	4	-319	-500	-415	-119	
118	173	250	188	-7	-889	-1421	-1498	-829	-1244	-381	23	1537	1904	954	551	416	394	-1092	-1036	-1258	-200	
124	148	333	144	-246	-1765	-1622	-1114	-1013	-652	-274	102	739	1112	872	520	290	-200	-1155	-831	-1037	-395	
8	82	208	-64	-592	-2053	-1207	-288	-390	-315	-196	-27	490	1012	554	427	425	-134	-887	-942	-927	-462	
-229	0	115	-14	-362	-1104	-95	265	-22	-74	-167	-47	133	195	358	248	195	-71	-341	-496	-437	-304	
-347	-194	-248	-441	-307	-245	379	927	160	159	-107	150	39	109	-20	-210	-347	-1	236	-97	-163	-160	
-554	-697	-97	-775	-178	227	1395	1665	443	588	373	221	-279	-409	-457	-1484	-650	-348	350	437	-15	-52	
-547	-961	-844	-1123	73	746	1999	2145	1756	1164	850	126	-732	-1900	-1254	-2181	-1207	-518	297	1447	236	113	
-499	-756	-1646	-1297	1300	1840	2759	2539	2625	2096	1153	189	-455	-2771	-1969	-1511	-2608	140	711	2354	1431	376	
-215	-594	-1442	-1167	724	2222	3414	3071	3375	2841	1709	221	-1218	-3351	-1790	-2318	-3316	192	1070	2089	1299	507	
-77	-829	-1281	-920	309	1701	2966	2385	2710	3333	1406	442	-1454	-3806	-2409	-2947	-3098	-563	1070	2429	1261	652	
-153	-565	-1281	-1021	293	1806	2914	2059	2676	2858	1187	497	-1662	-3226	-2738	-2632	-2023	-237	975	2014	673	441	
-225	-507	-468	-659	163	642	1585	1150	1585	1469	396	237	-1093	-1693	-1584	-1320	-2323	569	786	1183	385	149	
-118	-173	-200	-325	105	24	307	136	955	255	-107	-34	-464	-851	-664	-1019	-1439	560	674	533	201	-185	
1	49	509	188	32	-41	-339	-431	-189	-148	-388	-146	-160	-344	-303	-937	-242	17	-60	-274	-111	-196	
99	123	1306	744	-123	-975	-1035	-1654	-478	-441	-504	0	0	101	-33	-322	340	-119	-446	-304	-274	-300	
298	198	1112	1148	244	-889	-1493	-1854	-1127	-1483	-518	-267	527	1326	358	211	355	64	-348	-308	-296	-316	
365	123	1006	1148	236	-400	-1793	-2024	-1920	-1709	-616	-286	872	1491	319	453	456	368	-256	-282	-311	-255	
213	66	705	1236	130	-702	-1321	-1441	-2033	-1103	-588	-74	656	583	444	458	220	-120	-341	-304	-271	-237	
149	193	510	491	195	-422	-706	-1085	-1481	-821	-494	-100	440	282	377	309	87	-89	-267	-390	-230	-185	
-70	49	172	368	489	-347	-359	-317	-928	-736	-368	-87	385	329	319	314	170	-27	-245	-254	-252	-148	
