-28	-56	-8	36	-193	-587	-378	-291	-417	-208	-152	-253	144	289	148	182	-7	-22	-87	-159	-116	
-11	28	49	-2	-116	-788	-454	-402	-447	-525	-291	-34	401	368	593	357	112	-76	-230	-238	-134	
84	132	192	24	-205	-716	-306	-1412	-1254	-1187	-187	7	590	1161	757	318	-40	-163	-966	-429	-82	
165	305	295	-7	-198	-1234	-935	-1469	-1509	-1751	-274	-87	706	1508	954	559	286	-304	-1250	-378	-363	
189	338	316	163	-28	-1607	-1436	-1242	-858	-1427	79	-114	390	1277	1315	710	193	-141	-887	-532	-244	
215	304	191	-192	-444	-1780	-835	-729	-348	-891	-216	49	623	1145	1102	372	30	-197	-840	-768	-267	
124	198	-17	-240	-330	-327	40	-88	192	-155	-101	-94	236	930	319	-263	-144	-223	-467	-245	-355	
-146	-359	-214	-267	-308	-68	347	353	472	183	63	-47	-7	336	140	-359	-360	-82	-111	17	-177	
-400	-624	-800	-731	138	178	1085	1562	1125	521	293	-100	-153	-251	-172	-950	-1112	-15	-15	899	-148	
-423	-1005	-1806	-1108	448	677	1706	2248	2199	1266	934	39	-538	-1597	-1158	-1566	-1507	-245	341	2222	148	
-503	-1386	-1704	-1167	464	1840	2293	2951	3017	2096	1153	94	-1010	-2840	-1873	-2960	-1901	-193	1259	2278	402	
-2	-1605	-2098	-963	268	2222	2586	3328	3512	2875	1086	134	-1524	-3351	-2258	-2919	-2309	-208	1164	3109	412	
-257	-1019	-1835	-992	521	1302	2879	3054	3205	3299	1473	292	-1607	-3710	-2491	-2277	-3316	-37	1221	2902	752	
-381	-697	-1631	-1225	758	1493	2966	2316	2455	2418	635	292	-1662	-3171	-2450	-2359	-2527	0	1089	2108	735	
-326	-290	-489	-630	358	1128	1585	1081	1381	1368	238	158	-524	-1555	-1378	-2140	-1262	490	1183	691	253	
-229	-118	-42	-223	-157	40	420	249	424	287	-261	-14	-246	-575	-705	-1593	-477	307	402	175	43	
-58	8	304	65	0	-340	-478	-601	-115	-242	-374	-27	23	-298	-389	-237	-366	107	122	-422	-222	
-42	272	758	180	8	-579	-1135	-1370	-518	-765	-672	-200	275	86	7	194	123	116	-60	-563	-706	
17	205	1412	499	-69	-846	-1464	-1427	-1650	-1568	-1065	-267	362	864	538	248	325	297	-326	-1351	-1006	
24	495	1695	491	24	-443	-1407	-1782	-1863	-1990	-953	-300	322	1343	608	318	223	0	-572	-973	-1211	
82	305	1041	761	187	-788	-1021	-1512	-1608	-1540	-672	-213	133	484	576	529	252	-21	-52	-370	-385	
82	240	427	442	317	-817	-1164	-829	-1367	-1060	-488	-27	118	392	507	528	193	0	-171	-444	-367	
33	148	345	384	114	-184	-508	-345	-1027	-436	-267	-86	-20	264	397	336	216	0	-370	-326	-246	
-42	-27	-62	-76	57	-116	-441	-304	-619	-268	-189	-27	-14	289	312	203	201	60	-222	-74	-131	
