-119	-496	-319	-272	-132	-30	-12	26	-16	-27	-175	-175	
-129	-333	-368	-401	-145	-131	97	24	10	48	-135	-148	
-138	-146	-416	-624	-255	24	236	65	-14	-7	-48	-108	
-105	-188	-478	-668	-255	-48	611	16	-7	-14	-77	-14	
-107	-629	-437	-741	-28	106	709	154	-14	-162	-229	-121	
-210	-674	-797	-1166	-97	155	758	677	517	-54	-303	7	
-133	-1147	-635	-1312	-200	920	1335	712	500	-122	-159	-21	
-154	-1043	-929	-697	-358	360	1143	324	253	-223	-92	15	
-163	-265	-104	-235	-216	-96	97	-48	-17	-103	0	87	
-91	233	886	388	-172	-746	-1112	-1047	-405	-169	536	199	
125	1482	2675	1005	-207	-1457	-2239	-2311	-387	168	1176	279	
159	1968	2872	1521	106	-1965	-2787	-2742	-492	193	1517	453	
521	1536	2711	1521	180	-1558	-3119	-2369	-393	410	529	279	
460	816	1136	809	564	-775	-1459	-1320	-149	249	240	258	
-77	50	207	41	139	98	-417	-313	56	-75	-155	175	
