-153	78	77	-55	-60	-161	-173	-327	-265	-178	-229	-56	43	304	156	287	53	-74	-122	-199	
-164	0	70	-200	-326	-207	-370	-890	-448	-495	-237	-8	148	435	332	504	319	512	78	-9	
15	-36	-45	-215	-355	-511	-1076	-1504	-1330	-1160	-426	-141	130	662	235	805	208	643	284	86	
-118	-111	-126	-363	-911	-710	-2194	-2952	-2164	-1066	-163	17	357	1264	2105	2570	1091	1826	330	295	
-190	-157	-215	-259	-1148	-1419	-3801	-3850	-3534	-1381	-434	-52	505	2787	3777	3472	2705	3083	495	477	
-145	-152	-126	-800	-1589	-3325	-5281	-6054	-4163	-2010	-104	217	409	3256	4660	5124	4695	3515	1464	1460	
-204	-178	-319	-768	-3212	-4869	-6588	-6857	-4148	-569	-163	-82	-111	2053	5224	6721	5315	4884	1557	1235	
-294	-583	-792	-469	-3385	-5704	-8100	-6227	-3313	61	-60	-89	-804	409	3984	7904	6497	5316	1407	1647	
-324	-459	-666	-1146	-3811	-6995	-9124	-7062	-2448	1812	418	-207	-2062	-325	2988	8430	6741	5691	2101	1516	
-314	-366	-400	-1320	-4236	-7216	-8903	-6322	-1535	3262	348	0	-3037	-528	2387	7566	7210	6104	2176	729	
-279	-289	-378	-1241	-3385	-6806	-7943	-6322	-1409	2754	314	0	-2675	-575	2875	7472	7060	5260	2514	860	
-294	-285	-363	-516	-1746	-6019	-6037	-5834	-2967	1435	261	-244	-1543	313	2612	7171	6178	5034	1407	390	
-79	-192	-256	-453	-1652	-4459	-5391	-5204	-3644	558	17	78	-819	2035	3364	6120	4864	4228	432	130	
15	-108	-156	-474	-959	-3262	-4100	-4448	-2983	-531	-512	-116	-82	2918	3382	4636	4094	2051	95	158	
-146	-155	-104	-97	-549	-1876	-2525	-3661	-2542	-1050	-1267	52	278	2354	3101	2796	2030	550	217	89	
-245	-208	-230	78	-119	-437	-745	-1519	-1598	-704	-906	200	418	2204	2067	2627	339	321	-15	-72	
-206	-200	17	-10	-97	-206	-437	-237	-559	-893	-748	61	479	1809	883	1274	121	165	13	-74	
-196	-2	359	-37	-82	148	43	-97	-303	-517	-281	-104	435	531	470	-52	-96	-155	-23	-106	
-255	29	183	61	-45	227	384	8	-407	-359	-249	-185	287	437	208	-19	-214	-266	-112	-143	
-276	-267	131	-45	-104	122	224	122	17	-348	-170	-196	-192	217	-192	-15	-220	-198	-126	-199	
