16	-200	-390	-263	-107	-28	260	-55	-346	
-96	-393	-624	-536	-117	106	537	-21	-122	
33	-334	-782	-287	-157	24	306	-68	-109	
33	-851	-1047	-304	-248	311	395	292	218	
-140	-1398	-871	-642	-289	343	491	625	412	
-56	-1354	-1121	-1356	-330	568	601	764	476	
-203	-999	-915	-477	-427	163	627	781	364	
-119	-140	-181	-97	-269	-226	-260	8	80	
100	366	886	685	-55	-1065	-1719	-831	-170	
58	1572	3051	1663	246	-1631	-2845	-2297	-258	
175	1788	2907	2250	559	-1965	-3235	-3001	-210	
108	1626	2389	1592	575	-1341	-2426	-2570	-156	
-49	1032	1065	720	263	-760	-1257	-1535	-251	
-196	108	240	49	263	-117	-69	-191	16	
-349	-230	-347	-394	238	-21	562	137	113	
-377	-393	-664	-888	-165	147	811	162	96	
-56	-600	-871	-785	-90	253	933	235	107	
83	-306	-561	-339	-330	171	448	243	145	
-335	-303	-179	-242	-248	81	448	202	24	
-194	-390	-239	-290	-69	135	448	73	-143	
