-97	16	5	179	-68	-133	-157	-229	-208	-267	-309	-274	-304	-231	-60	-14	253	299	271	8	54	26	8	-326	-250	-141	-200	
-214	-193	24	96	-102	-204	-189	-323	-402	-602	-365	-433	-423	-257	38	38	213	393	577	334	227	91	0	-233	-207	-232	-245	
-297	-201	81	285	-198	-427	-230	-716	-962	-967	-742	-670	-1334	-172	27	172	412	484	1542	525	568	113	-55	-151	-243	-269	-237	
-227	-130	-83	358	146	-441	-587	-1452	-1370	-1373	-1216	-1052	-1900	-356	-315	213	394	881	1523	1242	996	314	69	-145	-193	-229	-259	
-42	-7	90	749	746	-197	-1099	-1778	-1920	-1808	-1537	-524	-1845	-279	38	216	280	975	1693	2186	2804	367	183	-303	-414	-192	-163	
-90	-90	294	881	396	-170	-1782	-2302	-2117	-1247	-1606	-358	-1099	-270	-145	54	70	654	1636	2375	2389	1168	471	-266	-300	-192	8	
-103	-83	106	301	129	-649	-2551	-2783	-920	-728	-1132	-305	-948	-303	-267	46	201	35	824	1393	2596	1696	1996	96	-85	-53	32	
-190	-132	-131	179	-143	-878	-2380	-2160	-821	-476	-797	-160	-395	-244	-57	89	96	17	484	656	2370	1602	2863	267	104	47	43	
-311	-124	-83	-62	-860	-1779	-1654	-1197	-141	-194	-320	-27	23	-109	-217	0	78	-178	-200	87	454	524	2524	663	663	95	287	
-404	-308	-325	-1618	-1967	-2079	-1042	-48	302	-54	-34	165	117	2	-101	-40	-93	-326	-532	-355	-104	34	2542	1040	1925	505	401	
-470	-378	-1384	-2729	-2814	-2108	-345	1381	436	412	915	369	133	101	-27	-91	-392	-982	-1225	-1431	-931	-68	1147	1888	3187	1576	505	
-697	-553	-2269	-3235	-3605	-1479	-135	2182	673	484	1350	550	913	343	-17	-92	-400	-1045	-1604	-1526	-2112	-871	209	2585	3865	1350	402	
-770	-303	-2298	-2802	-3906	-1350	345	2489	1520	985	1383	1338	2053	1233	-171	-562	-986	-1644	-1146	-2140	-2254	-1013	-8	2849	4110	2291	552	
-902	-296	-2559	-2989	-4122	-778	584	2370	1418	1221	1065	1670	2301	1528	-223	-1575	-1554	-2195	-406	-2471	-1718	-446	-193	2265	4242	2423	1004	
-829	-564	-2661	-3827	-4050	-406	601	1943	1723	1490	1400	1421	2482	1463	-459	-1357	-703	-1596	-248	-1872	-1214	-525	-156	2227	4449	1406	741	
-1034	-516	-2850	-3610	-4266	-231	265	1415	1825	1086	1132	1171	1871	1184	-473	-1575	-304	-1187	-333	-1983	-631	-147	-8	1530	4769	1049	985	
-207	-1092	-1848	-2426	-3791	-204	305	733	792	1103	898	1121	1409	554	85	-1398	-489	-1202	-453	-1447	-537	-37	340	2529	2697	488	544	
-159	-702	-1021	-1878	-3432	-515	176	400	470	142	316	472	407	156	-46	-837	-407	-572	-341	-1305	174	297	827	2566	2396	183	279	
-90	-475	-644	-1300	-3087	-1636	-176	-21	239	148	47	78	-53	148	23	0	-304	-178	236	-990	306	1281	2015	983	1567	261	276	
-96	-317	-384	-417	-2469	-1393	-1213	-574	-114	-5	-20	-42	-65	54	-9	-73	-274	35	100	-97	1181	1922	2373	795	235	-37	18	
-7	106	-76	-76	-745	-1235	-2167	-1353	-1131	-34	-273	-171	-216	-165	-191	-8	12	148	227	376	2426	2016	1581	270	-8	-192	-119	
-138	71	114	334	-245	-792	-2223	-2571	-1807	-408	-616	-451	-354	-290	-204	-59	184	420	1731	1280	2747	2488	827	-244	-52	-701	-282	
-138	44	171	415	210	-892	-1654	-2712	-1751	-1163	-574	-663	-1072	-362	-170	54	175	257	2864	1903	2898	2149	436	-354	-468	-492	-126	
-159	74	122	776	416	-332	-1042	-2288	-1807	-1429	-1397	-802	-1293	-719	-446	270	512	843	3544	1412	1898	1432	375	-204	-444	-384	-192	
-44	-7	417	811	470	210	-957	-1495	-2131	-1472	-1258	-552	-961	-732	-383	-196	762	1674	2297	1601	1747	923	-23	-392	-658	-407	-178	
-72	53	171	395	405	24	-943	-645	-1399	-1752	-1062	-358	-533	-732	-468	-203	683	1996	1806	1469	1124	52	-119	-193	-519	-358	-254	
-97	123	-42	195	308	56	-284	-150	-821	-1219	-439	-538	-1030	-257	-265	154	499	1240	656	323	612	26	8	-289	-380	-270	-288	
-67	123	42	268	-68	129	-156	-256	-370	-827	-280	-458	-934	-251	-215	-170	267	805	315	87	253	49	-79	-178	-325	-264	-150	
