-112	-223	-617	-290	-234	-61	81	56	-14	
58	-393	-856	-360	-255	-35	326	24	-149	
-14	-467	-753	-380	-152	163	725	316	71	
-219	-511	-812	-608	-330	409	1230	937	226	
-440	-718	-694	-1063	-516	417	793	260	371	
-412	-748	-856	-1122	-506	327	689	235	161	
-363	158	-125	-214	-193	171	244	8	-21	
-28	870	406	543	8	-194	-592	-1076	-116	
242	1644	2550	1628	-124	-1283	-2513	-2010	-806	
100	1356	2890	2019	279	-1892	-2961	-3001	-921	
-7	1482	2711	2037	320	-1152	-2065	-2096	-1321	
159	416	1422	898	222	-369	-953	-918	-529	
