-174	-499	-290	-192	-226	36	-232	-68	
-119	-510	-639	-380	-174	317	-75	-14	
-327	-782	-844	-482	-405	627	174	8	
-555	-650	-873	-296	196	1580	137	112	
-688	-929	-1210	-310	302	1859	478	234	
-422	-1165	-1430	-447	286	846	235	436	
-320	-1165	-946	-468	319	513	251	230	
-63	-167	-132	-399	139	195	-109	153	
466	564	471	-179	-281	-607	-1377	113	
1662	1888	1734	49	-1529	-2715	-2398	-326	
1662	2406	1894	304	-2066	-3350	-3159	-143	
1410	1995	1325	304	-862	-2484	-2326	-285	
525	903	720	156	-557	-968	-975	-89	
