-157	-253	-260	-229	-80	8	229	128	-66	-40	-51	25	-167	-362	-480	-190	-309	-90	-56	124	171	196	180	130	-102	-138	-50	24	-155	-247	-100	
-120	189	-259	-192	-23	79	88	81	-58	-95	-115	-147	-380	-171	-373	-465	-191	159	-91	84	156	263	163	65	-109	-66	-135	-112	-181	-212	-173	
-150	107	-52	-8	0	225	238	166	-87	-166	-188	-115	-578	-436	-375	-556	-148	119	46	149	667	477	450	480	16	121	-230	-283	-148	-129	-94	
42	50	17	-15	189	584	343	447	-15	-216	-353	-1084	-1369	-617	-959	-640	-470	-44	8	655	845	457	1008	724	121	12	-132	-411	-148	-145	-102	
0	36	8	44	187	629	1156	561	102	-188	-783	-1818	-1992	-1564	-1532	-1062	-1018	167	41	1852	1236	616	1025	933	170	-61	-246	-489	-161	-194	-120	
36	271	-163	-40	204	1672	1310	570	52	-216	-1795	-2261	-2281	-1806	-1577	-1287	-943	-153	8	1530	1805	952	1025	1318	660	210	-445	-489	-248	-206	-74	
-60	60	-97	13	347	1459	1638	1058	-232	-1152	-1857	-2291	-2372	-1685	-1487	-1182	-868	159	408	2031	1467	1271	1359	2208	1562	96	-149	-900	-328	-307	-220	
-40	-86	-115	123	543	1188	1561	1135	-304	-1152	-2240	-2337	-1886	-1897	-1562	-1512	-525	-119	1050	1082	1467	1041	832	1894	2014	412	-34	-900	-722	-388	-74	
-98	-149	-119	53	178	1459	1195	605	-563	-982	-1749	-1405	-897	-1579	-1728	-1092	-155	-35	618	510	596	493	40	916	1944	584	8	-546	-666	-421	-14	
-120	-42	-54	-37	-213	815	482	96	-594	-443	-706	-150	-214	-1321	-1050	-1167	-78	-112	125	190	322	337	-247	309	521	437	152	-296	-262	-374	-67	
-38	-30	-15	-122	-272	443	158	-399	-321	243	-94	30	102	-496	-248	-552	84	19	-74	-277	-166	-115	-499	8	113	492	307	-135	-188	-147	0	
-269	-194	-104	-163	-331	97	-443	-472	-90	486	395	265	368	42	237	-127	361	-84	-160	-782	-858	-131	-1341	-477	-688	32	721	336	342	15	150	
-833	-372	-252	-170	-558	-674	-1677	80	-51	2016	1752	1614	1234	759	867	464	598	-356	-881	-2225	-2118	-1486	-1906	-1574	-1837	-339	1133	972	1283	325	189	
-849	-936	-694	-538	-1250	-1804	-1943	-557	497	2623	2449	3507	1532	2611	2506	1001	652	-1207	-1650	-4050	-3510	-2579	-2733	-1560	-2469	-949	635	1824	2147	732	355	
-90	-275	-567	-1097	-1266	-2259	-2505	-1118	860	3002	2675	3338	2538	4724	4109	2045	1198	-342	-2034	-5154	-4154	-3454	-2516	-1286	-2671	-992	466	2557	2282	1557	1015	
-234	-491	-630	-765	-1707	-2573	-3052	-589	936	3381	2223	3638	2892	6354	4662	2375	871	-314	-2330	-6110	-4799	-3760	-2646	-1416	-2944	-1493	418	3017	2570	1204	497	
-97	-275	-1123	-575	-1486	-3060	-3036	-75	1470	3532	2826	4031	3246	6891	4643	2375	616	-969	-2389	-6066	-4916	-4110	-2850	-2513	-3260	-1564	498	2983	2689	1338	189	
-46	-112	-582	-384	-1376	-2699	-3333	-595	1317	2812	2732	3619	3358	5557	4257	2521	761	-524	-2108	-5065	-4330	-3556	-2501	-2239	-3001	-1107	209	2472	2113	1726	292	
18	-81	-163	-494	-793	-1568	-2411	-464	974	1959	1620	2645	2632	4020	3041	2100	525	-252	-1058	-3196	-2675	-2200	-1602	-1690	-1923	-373	289	1654	1181	746	474	
6	-67	-163	-310	-375	-862	-1599	-1024	104	689	1318	1483	1364	1629	1272	1221	201	-59	-299	-1695	-1459	-1019	-1167	-968	-1262	-89	378	488	80	293	181	
-38	-119	-30	-8	-257	17	-614	-1226	-842	576	602	1333	497	119	305	583	50	117	-67	0	-366	-480	-425	-560	-875	201	241	112	-61	158	94	
-159	-156	-134	107	80	96	-30	-760	-1167	130	112	551	282	-475	-537	-155	-120	36	267	868	173	-214	-165	-267	-89	403	273	-115	-329	-155	-153	
-114	99	0	286	480	319	443	-309	-1229	-1753	-813	-158	0	-1110	-1366	-303	-246	234	233	2442	1699	287	425	776	920	646	-250	-900	-849	-294	-160	
-291	-113	-92	-45	490	877	1561	131	-1430	-2586	-1795	-1482	-654	-2199	-2014	-465	-372	360	906	3176	2232	952	1693	2121	1858	508	-701	-1254	-1145	-341	-207	
-221	-166	-99	26	650	1982	2351	315	-904	-2493	-2317	-2582	-1718	-2578	-2210	-436	-137	477	1212	3194	2357	1837	1957	1964	1788	234	-815	-1566	-1018	-328	-227	
-145	-177	-163	12	356	1944	2197	403	-656	-1769	-2225	-2627	-1460	-2775	-2074	-465	-309	201	1176	3301	2197	2119	1447	2191	903	113	-544	-1622	-1131	-428	-201	
-157	-233	-175	-170	240	1459	1388	368	-340	-1260	-1274	-2704	-1521	-2563	-1562	-642	-470	376	1122	3247	1752	1837	1447	2348	764	169	-544	-1212	-793	-328	-153	
-254	-206	-184	-155	17	723	1214	131	-391	-533	-921	-2490	-1080	-1700	-1155	-762	-477	469	942	2263	1147	1518	393	1335	170	-95	-270	-730	-389	-368	-234	
-179	-201	-200	-155	-221	-22	546	52	-131	-432	-476	-729	-491	-383	-703	-597	-393	217	275	1404	1112	528	40	220	-177	-231	-237	-243	-255	-267	-257	
