278	-44	-36	119	25	-97	-183	-211	-168	-174	-333	-477	-207	147	440	231	214	361	456	55	113	150	141	-179	-220	-171	356	
495	173	133	282	51	-92	-373	-211	-479	-265	-694	-770	-124	40	244	469	372	413	870	302	166	339	-87	-331	-257	-223	17	
341	321	564	359	8	-43	-356	-351	-1088	-526	-856	-1254	-234	-7	0	337	395	601	1603	775	269	263	-133	-1003	-369	-595	-251	
595	207	564	731	426	-191	-654	-794	-1519	-1147	-1886	-1342	-303	-133	-7	486	539	824	2165	1249	436	580	-312	-920	-533	-964	-503	
617	242	771	1178	298	-276	-1632	-1570	-1519	-969	-1327	-1224	49	-213	73	416	452	979	2063	1334	1035	1015	-20	-616	-719	-505	-326	
292	302	1033	917	375	-929	-1977	-1003	-1088	-481	-561	-756	-90	-220	123	357	129	209	2284	1435	1187	848	-100	-437	-856	-663	-254	
226	320	883	582	-114	-929	-1962	-585	-321	-275	-291	-477	-262	-127	285	-14	-14	-34	546	622	1254	982	-206	-238	-471	-470	-366	
-137	155	611	68	-206	-884	-822	-134	-133	-7	-7	-387	16	60	128	-191	-219	-270	-108	23	381	731	94	0	-191	-137	-219	
-267	-108	284	-207	-230	-135	59	328	209	591	273	82	41	104	30	-232	-400	-630	-645	-948	-61	268	251	313	-27	54	-151	
-267	-29	-308	-852	-369	339	745	634	1245	1608	381	355	0	-42	-257	-630	-569	-1171	-1481	-1962	-514	-213	330	462	632	264	7	
-227	-353	-1054	-1201	-227	499	1789	1107	1915	1626	680	756	49	-96	-383	-1492	-1622	-1270	-1707	-1990	-897	-825	78	996	1528	602	394	
-381	-875	-1757	-1384	324	849	2759	1854	2241	1284	688	1129	419	-172	-580	-2053	-1378	-1967	-2004	-2498	-1037	-1523	-193	415	1824	225	245	
-267	-1565	-2123	-1916	597	1383	2998	2218	2711	1842	993	1965	1465	352	-852	-2915	-878	-1768	-2075	-2920	-1177	-2374	-385	732	2234	889	386	
-382	-1673	-2414	-2205	528	1899	3932	2601	3001	1842	1816	1539	2031	139	-1055	-2340	-1092	-1882	-2146	-2737	-1668	-2960	-511	517	1971	1362	759	
-461	-1488	-2719	-1779	255	1309	3474	1963	2277	1014	1494	1450	1642	90	-1502	-2469	-1378	-1868	-2160	-2357	-1401	-2471	-1468	391	2185	775	154	
-382	-1028	-2490	-2114	153	738	2430	1854	1788	528	1494	1183	758	114	-1358	-1967	-1150	-1142	-2047	-2258	-1387	-2597	-843	258	1709	606	-386	
-317	-399	-1680	-1566	238	554	1825	1289	1172	960	1995	792	546	49	-110	-788	-1193	-1099	-1735	-1624	-1359	-1648	-219	608	1151	551	133	
-296	-79	-947	-1186	-192	203	574	488	644	654	1619	173	-42	-62	-154	-372	-706	-900	-1183	-1018	-757	-853	330	408	483	318	128	
-108	77	-143	-578	-439	-149	236	335	527	600	921	223	-110	-124	-169	-157	-204	-297	-758	-362	-354	79	606	211	-152	-622	-255	
-44	77	-12	-57	-837	-959	-458	92	-49	16	390	-138	-296	-182	-15	32	218	-95	-447	7	-87	798	1121	-251	-382	-1197	-360	
565	588	77	805	-404	-1110	-1632	-1033	-287	-376	58	-352	-330	-69	88	243	298	305	-48	978	158	1567	1171	-298	-336	-882	-500	
591	677	527	1346	-185	-974	-1647	-2033	-791	-910	-374	-712	-234	-151	17	139	428	670	600	1520	1052	1417	756	-961	-595	-1060	-719	
460	715	583	1327	136	-1125	-1947	-2227	-2113	-1620	-561	-829	-379	-357	-7	278	774	1116	1637	1503	1103	1266	-146	-1486	-1282	-1238	-646	
130	357	283	1197	204	-748	-1377	-1988	-2187	-1605	-1356	-961	-358	-255	-89	330	722	773	2165	1520	1035	497	-140	-1320	-1254	-1142	-353	
182	224	252	257	0	-142	-777	-943	-1415	-1398	-1018	-756	-227	-213	100	312	481	876	1347	1097	547	260	78	-644	-705	-237	-249	
86	151	246	197	57	-99	-352	-379	-1177	-1162	-416	-132	-178	-213	85	300	354	305	682	1063	452	47	-34	-383	-270	-347	64	
-37	51	198	25	43	42	33	-281	-377	-644	-305	-201	-138	-147	154	170	331	241	408	247	198	-87	-252	-368	-237	-368	-170	
