184	-35	-111	-83	-97	-309	-362	-198	161	217	-21	127	79	-34	-140	-233	-199	-197	
73	-48	-49	-126	-289	-456	-352	-184	1	217	296	167	134	-16	-226	-344	-191	-145	
226	37	-35	-83	-330	-499	-405	-238	-190	112	682	342	365	63	39	-227	-203	-173	
159	8	0	-118	-427	-659	-636	-476	-393	241	1125	521	579	426	141	-149	-220	-237	
127	108	72	49	-289	-1326	-1011	-788	-492	193	1125	374	598	388	165	-117	-329	-622	
125	91	40	-83	-97	-1050	-417	-529	-335	-75	801	263	277	363	275	-152	-264	-622	
8	-63	-143	-207	0	-42	114	-131	-149	-129	336	-67	-101	165	432	55	-145	-276	
-70	-341	-340	-242	394	483	758	292	0	-559	-88	-666	-658	-306	60	86	202	-237	
-335	-644	-753	-270	935	1570	1877	2031	307	-601	-1296	-1892	-1612	-839	31	748	642	-217	
-580	-1088	-1445	-297	1501	2150	2995	3160	420	-843	-2387	-2878	-2060	-1244	-80	963	1315	-79	
-627	-1029	-709	-270	723	2501	3728	3247	877	-416	-3052	-3244	-2467	-1411	70	913	1249	536	
-231	-703	-532	-366	320	2203	3204	2274	895	-402	-3746	-3160	-2467	-1202	55	798	1102	163	
-182	-762	-385	-380	238	1254	1318	1319	204	-169	-2387	-1920	-1864	-267	141	798	708	187	
-163	-265	-277	-346	-110	90	138	146	59	-257	-999	-652	-488	-14	181	195	312	-67	
-126	150	-125	-221	-742	-281	-260	-530	145	201	-135	-94	269	640	7	-218	70	-145	
-7	114	99	-207	-757	-833	-506	-1349	-34	321	8	555	918	1350	55	-162	-185	-171	
125	216	348	-132	-553	-1602	-1589	-1636	-116	245	416	1723	1894	1233	-292	-298	-185	-310	
93	208	707	-63	-420	-1268	-1647	-1679	-244	361	563	1893	1709	714	-126	-305	-191	-223	
75	402	546	49	-365	-485	-636	-1205	-258	-41	699	1300	1372	442	165	-149	-158	-158	
-14	108	254	66	-193	-339	-226	-1033	-149	-68	472	502	732	347	196	-298	-238	-211	
-21	8	135	66	-214	-320	-369	-961	-109	281	296	385	238	79	-34	-304	-246	-256	
