-7	-24	-141	-111	-133	-67	-192	26	-166	-288	-413	-141	-295	-67	-63	-12	52	86	43	44	67	-20	-258	-118	-133	25	86	256	86	85	-37	-49	
113	26	-156	-111	-178	-141	-244	-177	-310	-303	-358	-236	-354	-222	-8	17	164	494	225	199	129	0	-45	146	138	137	178	158	149	10	46	-270	
183	-37	-156	43	-132	-202	-251	-178	-622	-413	-406	-406	-1332	-317	-187	-8	52	314	286	268	251	60	81	172	168	319	86	104	67	53	30	-37	
227	-200	139	-29	-148	-281	-204	-111	-826	-968	-446	-828	-1442	-773	-414	-126	-133	237	337	519	95	95	138	1585	44	169	41	126	8	17	-86	-67	
-8	-237	61	0	-148	-148	-170	-465	-920	-1502	-964	-1237	-1395	-1778	-853	-258	-25	433	346	866	1147	471	1016	2164	547	405	204	76	0	43	-74	-52	
-129	-296	-126	-126	-229	-259	-207	-953	-2162	-2461	-2033	-1818	-1363	-1935	-1262	-332	-140	511	264	1424	2212	1890	2267	2723	827	742	17	40	98	-50	-30	-30	
-207	-159	-141	-148	-228	-340	-502	-1676	-2602	-3011	-3777	-1771	-1944	-2202	-1340	-207	182	242	0	1368	2137	2693	2789	3637	1722	1270	163	77	146	103	34	104	
-355	-240	-399	-289	-296	-355	-709	-2588	-3278	-3938	-3572	-1472	-1803	-1338	-995	26	60	277	262	845	2081	3439	2603	3395	3232	2276	414	213	172	284	169	91	
-363	-332	-379	-355	-311	-1194	-1700	-3830	-4143	-2272	-2410	-718	-924	-428	-822	43	123	155	-74	510	1558	2413	2435	3413	5022	3152	1024	505	224	327	25	20	
-414	-200	-429	-783	-1252	-2578	-3241	-4568	-4551	-1706	-1970	34	-327	-67	-822	138	60	5	-236	450	242	1927	960	3115	5208	3264	2440	559	431	491	25	-68	
-556	-111	-811	-972	-2086	-4041	-4955	-4836	-3121	-1031	-902	312	-192	78	-266	520	-295	-322	-716	-111	25	588	311	1548	5432	4307	4135	1452	1374	672	146	94	
-556	-289	-433	-569	-2919	-4875	-6135	-4081	-2319	-308	-413	963	321	804	112	607	-535	-280	-1328	-1064	-273	441	-170	391	3978	4997	5401	3090	1764	769	86	34	
-237	-207	-748	-2199	-3596	-6904	-5867	-3043	-1235	-126	-67	1582	1782	3653	339	330	-849	-1044	-2394	-2522	-1940	-324	-515	43	1684	4773	6407	3779	2732	732	396	309	
-407	-414	-716	-2278	-4902	-8068	-7031	-2100	-355	409	408	1789	2983	5621	1201	1224	-1853	-1562	-4275	-3980	-3272	-383	-1164	-489	734	4754	7171	4840	3179	1197	568	353	
-311	-326	-952	-2199	-4477	-7926	-7251	-1408	-340	1406	434	2802	3845	7045	2869	1599	-1885	-2236	-6377	-6112	-4322	-890	-1430	-170	406	4139	8214	5306	3811	806	413	447	
-304	-318	-889	-2703	-5704	-8021	-5317	-1754	-126	1819	347	3215	3976	7814	3262	1486	-2198	-3005	-6972	-6363	-5074	-1297	-1994	-74	138	4251	7972	6162	4630	1309	508	427	
-296	-488	-1157	-2593	-5327	-8335	-4955	-1267	-60	1237	1147	2483	4427	7964	3599	1411	-1383	-3616	-6518	-5767	-4102	-999	-1994	43	-118	4307	7394	6795	4239	568	379	619	
-163	-274	-1566	-2593	-5075	-7816	-5270	-1251	-480	488	130	2014	3676	7889	3225	1992	-771	-3444	-6047	-4670	-3131	-952	-1790	-37	146	4493	7096	6404	3811	806	499	399	
-318	87	-952	-2467	-3832	-5944	-5443	-1707	-952	-56	-185	1395	1820	5602	2475	2460	-1084	-2409	-4166	-2867	-2143	-449	-1117	86	566	4922	6184	5380	3272	732	422	258	
-188	-119	-952	-1334	-3785	-5063	-5207	-1833	-1706	426	-421	888	807	3128	958	1917	-1084	-1185	-2425	-704	-1360	-236	-449	69	1181	5351	5401	4580	2472	732	370	189	
-289	34	-622	-924	-3077	-3317	-5034	-2116	-3042	-96	-949	217	78	390	182	1617	-383	-310	-873	69	-331	-59	17	1175	3400	5481	4079	4207	1448	713	155	25	
-60	-99	-377	-216	-1661	-2484	-4499	-2886	-3891	-936	-1389	-244	-343	-89	-207	381	-104	-96	-15	588	-177	51	354	2369	4500	5332	2477	2848	448	422	370	-140	
-37	8	-185	-89	-733	-1477	-3194	-3248	-4504	-2005	-2001	-797	-1096	-619	-1089	-73	-52	43	138	1144	606	695	1203	4122	4928	3860	2086	1026	432	232	86	-301	
-156	-58	-89	-222	-670	-722	-2942	-3216	-4709	-2398	-2756	-1567	-1238	-616	-1968	321	166	355	956	1499	1260	1964	1950	4551	4611	2462	1713	362	25	69	-94	-215	
-99	8	-60	-45	-67	-192	-1763	-2147	-3655	-3136	-2378	-2729	-1599	-1652	-1591	60	296	821	1685	1779	2754	2823	2715	3898	3847	1493	517	25	-250	-125	-147	-206	
-104	-143	-28	218	-67	-269	-725	-1298	-2932	-2728	-2803	-2320	-1929	-1197	-1732	-170	138	1737	1236	2041	3071	2730	2024	3022	2561	599	86	-136	-119	-114	-243	-15	
-80	-82	20	-39	-97	-258	-517	-1125	-1502	-1628	-2253	-2053	-1834	-1448	-1952	86	260	1868	806	1405	2324	1554	830	1940	920	138	-74	-104	-83	34	-316	77	
-111	-114	-104	-99	-110	-148	-436	-638	-810	-1141	-1420	-1849	-1552	-1338	-1026	-229	251	615	208	863	1558	676	830	726	328	284	17	-15	43	-104	-70	180	
-104	-156	-303	-60	-96	-15	-228	-406	-170	-472	-650	-347	-782	-133	-587	-266	147	242	43	502	476	398	441	634	103	164	105	39	-37	-96	-37	85	
