-113	-57	-14	141	-207	-337	-7	-178	-259	-14	60	160	326	95	355	-358	-575	-218	-100	
-85	-28	41	68	-90	-234	-268	-276	-320	-81	-27	288	326	263	355	-272	-313	-293	-94	
42	209	172	182	-104	-241	-199	-335	-630	-187	0	440	775	277	276	-106	-232	-224	-204	
134	58	258	224	-49	-255	-383	-1257	-903	-34	112	568	876	341	442	-193	-492	-237	-237	
79	115	215	117	-35	-372	-818	-1603	-817	-238	-7	614	910	325	238	-107	-920	-501	-499	
201	50	107	66	-214	-172	-731	-823	-585	-339	-48	456	382	134	104	-47	-492	-435	-305	
52	-98	100	-132	-96	74	-288	48	8	-278	-41	264	-128	-141	94	-73	-14	-139	-132	
-56	-196	-285	-298	-111	386	491	968	851	-238	-291	-417	-1258	-742	-490	-73	242	62	-79	
-162	-412	-481	-541	-463	581	1517	1754	1753	210	-250	-1877	-2145	-1584	-979	-504	368	327	113	
-555	-615	-674	-856	-251	634	1851	3257	2535	498	-311	-3024	-3146	-2285	-1802	-345	732	855	426	
-495	-252	-437	-1386	-318	882	2747	3990	3229	998	-345	-3548	-3752	-2215	-1941	-60	1409	954	621	
-365	-231	-452	-1047	-332	175	2238	3117	2309	774	-487	-2812	-3174	-1808	-1620	7	847	649	202	
-155	-140	-422	-437	-352	-7	744	1877	1076	204	-270	-1976	-1680	-1261	-895	110	438	593	122	
-43	-77	-200	-236	-256	-138	-96	407	-28	-14	-216	-773	-497	-201	-128	354	195	171	-127	
42	33	-63	33	-173	-344	-309	-82	-788	-61	0	-95	159	460	1015	480	-7	-40	-237	
33	89	91	86	66	-553	-746	-564	-1464	-149	128	440	707	850	1484	173	-77	-86	-163	
65	201	-7	54	49	-698	-1370	-1704	-2355	-359	370	716	1944	1490	1450	-305	-478	-310	-221	
123	234	112	91	8	-427	-1152	-1531	-1852	-210	314	767	1825	1574	1049	-179	-333	-277	-219	
210	335	133	79	165	-186	-383	-430	-1090	-41	329	750	1198	1136	434	-40	-188	-244	-232	
235	224	50	87	206	-207	-295	-267	-630	-218	64	504	707	373	150	7	-199	-237	-283	
118	59	-153	16	5	-130	-179	-355	-487	-265	176	272	374	103	63	-206	-291	-231	-249	
