82	16	-49	40	40	-109	-204	-473	-350	-396	-245	-147	673	352	397	206	139	35	-163	-274	-185	-82	
82	33	59	32	-59	-232	-292	-544	-659	-736	-307	-227	972	633	741	372	148	52	-185	-317	-202	8	
157	136	222	-14	-76	-354	-265	-1427	-914	-1018	-214	7	1254	1128	1118	365	199	70	-422	-459	-311	-122	
240	132	304	188	-219	-745	-778	-1896	-1240	-1427	-414	-14	1155	1409	1643	1199	216	52	-429	-737	-341	-264	
240	123	299	188	-144	-1377	-878	-1000	-1141	-891	-254	-200	1254	1921	1397	1248	123	96	-607	-989	-348	-274	
240	123	214	24	-239	-1334	-635	-459	-475	-596	-223	15	1205	1607	1167	497	30	-118	-666	-705	-363	-259	
79	115	67	-110	-378	-1047	-109	249	136	-235	-54	112	401	329	85	31	-66	69	-171	-407	-237	-252	
74	-332	49	-281	-116	-517	315	687	440	-74	-21	86	338	-113	-264	-558	-281	324	-119	-52	-208	-178	
-153	-844	-502	-499	-48	16	1050	1870	1517	350	230	134	-54	-892	-402	-868	-908	-173	70	635	-45	-104	
-492	-1181	-1179	-876	415	381	1516	2642	2404	1554	404	-40	-580	-1900	-1199	-1279	-1343	-176	276	1712	210	-200	
-1003	-1268	-1354	-1297	578	1042	2085	3054	3137	2367	1574	47	-1385	-3047	-2464	-2864	-1874	-37	516	2071	638	157	
-341	-1415	-1894	-1225	586	1997	3207	3208	3716	3129	1524	-67	-1496	-3503	-3013	-3439	-2323	-185	1051	2392	1016	507	
-326	-1239	-2244	-1312	689	1771	3086	2642	3324	3621	1709	126	-1732	-3102	-2890	-2577	-3180	-252	994	2165	1072	139	
-326	-873	-1821	-992	627	1701	2672	1716	2676	2774	1153	213	-1343	-2826	-2299	-2222	-3397	-504	843	2864	1393	139	
-118	-492	-844	-659	342	1128	826	670	1330	1639	277	205	-552	-1845	-1488	-2140	-2363	368	1259	1844	393	323	
-51	-125	-152	-223	89	235	40	24	192	334	-147	150	-385	-1113	-382	-1648	-949	118	542	411	-111	43	
1	-28	279	35	-103	-286	-231	-487	-202	-581	-314	-82	-186	-364	-106	-466	-569	40	341	-126	-222	-215	
33	173	935	188	-164	-423	-339	-758	-659	-1159	-514	23	31	117	124	101	-66	271	-8	-1005	-896	-126	
182	239	2084	352	-14	-903	-1450	-1555	-1636	-1765	-728	-135	188	172	515	361	377	191	-126	-1651	-1053	-134	
91	264	1996	524	-35	-918	-1235	-1996	-1891	-1610	-728	-20	314	399	519	493	385	245	-245	-1115	-817	-134	
46	99	740	393	114	-788	-692	-1569	-1381	-1596	-785	-187	196	1211	1085	528	425	227	-52	-390	-675	-185	
6	181	440	196	187	-286	-434	-1313	-1580	-1004	-630	-167	212	1293	491	279	379	227	-193	-319	-274	-111	
68	181	205	151	81	-218	-265	-857	-773	-666	-214	-60	149	781	429	31	116	98	-237	0	35	61	
