-174	-319	-235	-133	-131	138	-150	-89	
-167	-430	-352	-172	-7	334	-55	-6	
-265	-330	-201	-109	-7	245	-7	8	
-496	-423	-414	-55	-28	210	162	218	
-1014	-797	-615	-131	131	464	607	565	
-1176	-753	-946	-475	229	863	764	589	
-1162	-915	-682	-377	57	776	712	321	
-237	-84	-201	-239	-226	0	105	242	
308	1100	667	-152	-905	-867	-918	-61	
1464	2317	1503	-131	-1065	-2022	-2053	-563	
1734	2049	1859	115	-1645	-3062	-2685	-949	
1482	2424	1788	411	-1442	-3206	-2369	-592	
500	1136	596	485	-862	-1257	-1191	-224	
-112	199	33	82	-151	-110	-306	-61	
