-106	-165	-325	-395	-312	-156	-185	-274	26	49	50	-60	113	8	122	200	139	-200	-15	-141	
-67	-185	-237	-344	-311	-163	-252	-296	-46	52	192	147	107	24	239	170	69	-74	-111	-74	
-80	-158	-184	-306	-422	-393	-193	-263	-217	-289	-35	134	349	87	257	174	156	-155	-128	-69	
-377	-250	-242	-371	-428	-467	-548	-596	-267	-185	69	78	410	183	531	-8	98	-104	-89	-147	
-158	-221	-275	-438	-452	-481	-1336	-378	-429	-252	-28	87	654	366	853	376	348	-60	-100	-6	
-172	-179	-197	-562	-781	-1518	-942	-459	-577	-383	-15	314	1699	1143	1474	313	52	-89	104	34	
-159	-240	-449	-588	-1381	-2936	-1871	-2046	-868	-599	-10	261	3526	2065	2377	1009	383	251	140	95	
-156	-172	-415	-170	-2169	-4008	-3353	-3165	-710	-429	12	192	4957	3646	3657	1649	324	356	110	-3	
-133	-270	-350	-366	-2847	-5254	-3022	-2660	-237	-191	-22	183	5899	4399	6141	2664	1189	565	129	5	
-172	-290	-348	-889	-5118	-6279	-3258	-1888	-215	-165	-89	-200	5937	5378	7270	3530	1903	959	313	43	
-271	-622	-414	-843	-5985	-6200	-2644	-355	1200	-163	-444	-1535	5334	5793	8211	4489	2730	808	478	134	
-768	-787	-1798	-902	-6837	-6704	-1635	323	2823	-222	-1299	-3046	2829	5058	9227	5297	3444	658	433	8	
-699	-560	-1675	-826	-6300	-6799	-1241	428	3634	-215	-1519	-3518	2113	4701	9377	5128	4008	1147	591	314	
-139	-316	-554	-1602	-5622	-5585	-1462	192	2577	-131	-1126	-2668	2264	4399	7947	4263	2561	733	365	313	
-172	-315	-591	-1384	-5134	-5679	-1871	-119	1200	-237	-326	-1251	3394	4776	7401	3849	1941	182	330	271	
-199	-178	-501	-693	-3967	-4923	-2659	-1305	157	-178	-141	-126	3884	4964	5256	2702	982	8	87	260	
-206	-119	-540	-704	-2453	-4213	-2707	-2629	-185	-67	488	235	3903	4324	3525	1780	343	8	37	113	
-185	-112	-112	-741	-1381	-2605	-2344	-2991	-458	-392	255	475	3017	3571	2302	592	479	243	94	36	
15	-30	-204	-765	-876	-1565	-1083	-2172	-385	-318	176	340	2207	2235	1004	148	191	120	-23	18	
-80	-184	-284	-366	-437	-887	-311	-1510	-429	-400	35	261	267	1086	183	-141	243	175	234	104	
-38	-79	-84	-353	-452	-603	-370	-1479	-584	-111	104	139	134	287	-8	-288	80	104	162	69	
-48	-81	-163	-217	-200	-489	-267	-289	-30	-97	183	261	-156	-274	165	4	68	174	101	81	
