-133	-252	-325	-275	-172	-96	-89	-21	
-183	-340	-565	-193	106	432	73	-14	
-174	-664	-682	-317	139	668	-34	-31	
-355	-871	-785	-179	335	1230	-34	20	
-1088	-959	-642	-494	286	1248	470	145	
-807	-1062	-932	-440	744	1475	642	403	
-585	-959	-521	-489	335	1021	347	156	
-223	66	-145	-337	-185	73	-130	-48	
433	1065	363	-110	-891	-968	-1176	-224	
1680	2764	1734	197	-1283	-2123	-2240	-506	
1932	2961	2339	361	-1819	-2628	-2742	-435	
1482	2657	1681	271	-1428	-2758	-2254	-492	
888	903	667	131	-789	-1040	-1449	-447	
