24	25	-73	-113	-185	-117	-170	-295	-368	-170	-153	-118	-627	-59	-47	-52	64	88	97	172	8	-96	-78	-88	-162	-108	
-8	17	-82	-155	-163	-209	-243	-243	-639	-289	-184	-302	-705	-127	-45	224	51	-8	211	242	104	9	-74	-199	-210	-96	
17	-75	-111	-140	-229	-310	-486	-457	-479	-352	-346	-331	-230	302	371	239	198	120	332	637	264	103	-52	-176	-200	-169	
0	-222	-60	-63	-155	-229	-633	-531	-655	-294	-522	-441	-184	250	267	441	405	568	361	714	215	-88	-59	-142	-112	42	
-15	-163	-148	-126	-310	-280	-1140	-435	-952	-686	-1634	-500	-298	293	466	856	1113	769	749	1238	233	107	-29	-88	-35	-146	
-89	-266	-207	17	-959	-707	-1390	-1550	-2472	-1657	-1853	-1162	-799	138	309	410	1076	1681	2055	1795	1885	137	70	-8	-103	-145	
-133	-242	-295	-446	-1461	-1875	-2237	-2208	-3287	-2362	-1884	-802	-1096	-30	224	396	908	3131	2947	2855	1978	862	180	42	-58	-81	
-211	-273	-487	-45	-2088	-2895	-3178	-3008	-3899	-1642	-1649	-346	-815	198	138	526	1206	3299	4323	4025	3111	1419	421	68	107	154	
-222	-396	-555	-845	-3453	-4620	-4385	-3682	-3805	-1109	-1054	0	-155	56	-23	215	474	2852	3988	5140	5043	1660	1325	352	266	248	
-280	-271	-1497	-1363	-4206	-6314	-5875	-3431	-2143	69	-295	138	43	207	-147	43	25	1383	2334	6143	6268	4259	2494	1148	343	420	
-327	-804	-1889	-2649	-6167	-7365	-6612	-3039	-1109	216	17	509	224	-95	-905	-368	-324	-81	884	5827	6528	5539	3792	1371	609	489	
-450	-1103	-2093	-3748	-6732	-8651	-6267	-1754	-155	1386	681	1790	976	94	-2313	-1093	-1419	-316	120	4360	6268	6208	5165	1500	1707	437	
-332	-1150	-2407	-3685	-7767	-8949	-5263	-1080	680	2002	1856	2630	1125	-206	-3142	-1485	-2232	-669	-141	3821	6268	6282	5889	2372	1818	347	
-311	-1275	-2250	-4077	-7705	-8039	-4119	-177	631	2581	2584	3637	1367	-309	-3737	-2595	-3030	-1248	-1266	2817	5953	6932	6779	1593	1892	472	
-281	-1903	-2439	-4454	-8411	-7569	-3727	-126	372	2450	3125	4682	976	-309	-3346	-2548	-3155	-1170	-1282	2576	5693	7470	7132	1333	1837	717	
-185	-1307	-1889	-5317	-8081	-6957	-3084	-265	0	1703	3107	4066	1069	-360	-2751	-3002	-2545	-591	-285	2018	5098	7154	7113	1723	1503	587	
-465	-647	-1905	-3748	-7485	-7020	-3491	-148	-295	919	1838	3730	423	-177	-1577	-2314	-2185	-404	129	2018	6194	6115	6074	1816	1151	566	
-303	-585	-822	-2681	-5540	-6141	-4260	-427	-639	406	774	2126	129	-375	-592	-456	-1387	94	-813	3208	6547	5521	4405	1834	515	360	
-192	-553	-696	-1347	-4504	-5059	-4903	-1519	-2269	-37	-206	700	-125	-375	-216	-243	-448	387	-367	3932	6881	4945	3310	1778	309	94	
-111	-303	-406	-421	-3108	-4102	-4934	-2804	-3413	-368	-851	293	-441	-52	146	388	301	1736	1088	4768	6751	3943	2512	759	420	51	
-52	-295	-339	-442	-1696	-2911	-4558	-3494	-3961	-764	-2229	103	-522	-147	233	1489	1076	2369	2798	5344	5451	2570	1696	541	146	128	
-61	-251	-332	86	-724	-1844	-3538	-3745	-4087	-1516	-2793	-411	-394	-23	155	1769	1299	2945	2798	4583	4114	880	305	438	429	206	
43	-288	-52	52	-118	-1217	-2065	-3165	-3334	-2096	-2699	-458	-618	-135	103	1471	1206	3392	2482	3988	2275	438	318	171	-176	0	
-102	-131	156	78	26	-243	-1406	-1315	-2316	-1516	-2448	-228	-331	-159	-89	1024	815	2462	1869	2093	292	240	249	128	-84	-59	
-23	-288	52	78	-155	-288	-449	-1190	-1705	-1203	-1321	-250	-216	-81	-81	522	344	1364	698	706	68	-88	42	60	-67	-132	
-122	-171	17	32	-142	-50	-155	-81	-295	-434	-913	-118	-199	-59	132	329	388	862	172	542	-279	-272	-279	-242	-110	-41	
