-56	-35	-250	-408	-137	-103	-61	-225	-7	
50	-63	-430	-307	-199	-151	81	-130	-67	
67	-188	-503	-375	-200	-28	244	0	-61	
351	-390	-767	-595	0	237	749	235	315	
-17	-718	-709	-563	-131	270	1108	816	517	
16	-1014	-812	-814	-303	262	546	781	412	
-133	-1117	-620	-477	-372	212	301	573	484	
58	-202	149	-35	-207	-11	179	105	40	
167	300	1011	596	-90	-226	-423	-1162	-380	
284	1086	3265	1645	74	-1515	-1704	-2412	-621	
251	1158	3498	2215	394	-2052	-2137	-3044	-663	
318	1410	2764	1628	444	-1428	-1618	-2498	-346	
150	425	1208	703	386	-833	-491	-1133	-400	
-50	-35	-97	41	-69	-194	-157	-361	-129	
