21	-230	-319	-180	-90	-110	-50	-56	-34	
-7	-251	-368	-352	-117	-105	-62	-41	-65	
50	-526	-547	-404	-145	-131	268	113	88	
-52	-659	-1062	-756	-35	188	1108	260	55	
-191	-644	-723	-1415	-227	902	1492	989	266	
-140	-1117	-753	-1386	-275	726	811	434	185	
-168	-1339	-753	-1283	-303	286	472	129	69	
-28	-181	-91	-207	-69	24	-69	-266	-93	
251	183	886	578	148	-485	-708	-1004	-204	
435	1212	2872	1965	74	-1486	-2498	-2053	-393	
184	1248	2729	2161	139	-2211	-2816	-2987	-349	
-133	1446	2210	1877	633	-1486	-1618	-2096	-549	
-182	525	903	1218	564	-514	-535	-774	-292	
