-58	-37	34	-67	-68	-184	-346	-576	-185	-331	-279	353	439	86	34	42	-120	-155	-25	
17	51	250	112	-273	-1018	-508	-623	-441	-331	-111	361	1721	507	17	-24	-147	-330	-136	
69	-118	372	250	-118	-1222	-993	-1171	-624	-323	146	735	2018	641	0	-8	-404	-543	-241	
95	52	372	69	112	-1817	-1149	-1405	-827	-683	473	549	1740	920	-103	-118	-154	-272	8	
-11	-140	17	-45	43	-971	-515	-279	-257	-360	301	163	430	623	97	-66	-352	-199	154	
-148	-376	-252	-280	-143	-177	-169	-23	232	49	100	-103	-382	-140	-66	68	103	66	214	
-177	-780	-368	-584	-155	224	595	690	672	283	155	-1157	-1121	-899	-242	60	629	146	420	
-273	-1078	-199	-1211	-81	1106	1456	2682	1676	258	-279	-2782	-2668	-1555	-609	-30	944	283	329	
-363	-874	-670	-1242	406	1610	2798	3092	1992	327	-1248	-3658	-4419	-2805	-1067	120	1927	575	356	
-155	-1109	-576	-1117	671	1852	3431	3055	2625	396	-1420	-3783	-4278	-3430	-1613	68	1704	549	386	
-205	-354	-999	-1634	319	1032	2462	2328	1210	422	-685	-3111	-3840	-2867	-942	146	1723	128	265	
-45	-177	-500	-1148	17	233	1307	596	681	103	-389	-1626	-2356	-1789	-433	343	1129	-52	19	
181	51	-103	-177	-133	-177	86	77	534	163	66	51	103	-411	-30	73	-184	-169	-98	
49	182	588	-30	-449	-1003	-836	-1077	-338	-162	439	1107	1145	137	171	163	-396	-318	-44	
17	43	700	207	-332	-1723	-1494	-1859	-671	-624	430	2092	2650	883	416	-242	-404	-499	68	
129	-96	778	233	-458	-1597	-2167	-1937	-1156	-287	508	2129	2743	1217	335	-210	-414	-528	-180	
62	160	298	-125	-221	-1363	-1916	-1358	-593	-464	379	1981	1981	1031	559	-294	-513	-354	-290	
147	155	106	-4	190	-1644	-1322	-250	-235	-301	77	921	1034	335	326	-154	-295	-227	-184	
119	-67	-103	-44	95	-1128	-309	-247	-213	-173	-89	791	516	266	129	-56	-154	-74	77	
294	-236	-265	-162	242	-783	-111	-213	-45	-89	-140	66	180	-147	0	-44	-83	-96	394	
