-82	122	200	226	435	-8	147	158	8	14	86	138	
148	305	850	496	809	260	582	251	-52	-82	9	69	
148	953	1358	1767	1763	1091	1639	538	138	13	72	8	
165	878	1339	2124	1951	1448	2389	712	373	34	43	-81	
296	1348	1828	2293	2777	2480	3046	1989	1572	95	147	-81	
348	583	1095	1710	2721	3156	4134	2945	2566	486	529	17	
123	-67	461	330	2664	3588	4171	4295	4590	1407	1692	52	
-91	-392	113	17	2345	2255	4378	5720	5808	2101	1748	329	
113	-458	-288	-473	704	1054	4078	6583	7233	2962	1879	537	
261	-741	-377	-1250	356	217	4078	6414	8208	2850	2310	390	
-163	-1307	-414	-1565	208	-421	4659	7558	8189	3730	3340	726	
43	-1307	-244	-1691	17	-303	3946	7633	7551	4199	2816	932	
-178	-804	331	-1282	-229	208	3459	7071	7551	3824	2254	364	
-266	-599	26	-952	43	330	4209	6696	7214	3112	2348	398	
-126	-488	-74	-192	217	1598	4153	5477	4965	2363	1224	242	
-15	-379	-155	148	1462	2424	4847	4483	3765	1389	962	439	
-8	-229	174	1222	2645	3494	4490	4014	2116	1014	503	121	
540	-111	982	2030	3397	3588	4153	2401	1610	512	208	214	
207	-89	1696	2236	4035	2818	3665	1614	347	60	425	-8	
209	-8	1884	1729	3284	2236	2277	443	86	34	425	121	
125	339	869	1278	1951	1335	663	-15	-34	-30	182	-118	
279	549	1264	940	1688	347	550	43	-32	-111	52	-199	
