-252	-237	-194	-90	-175	-335	-875	-346	-616	-504	-553	-161	-31	94	161	405	170	464	490	210	166	36	34	16	
-241	-264	-145	-157	-350	-563	-1047	-621	-1313	-787	-1075	-366	-27	259	195	609	506	680	630	481	306	35	69	104	
-181	-183	-150	-42	-349	-519	-1765	-1264	-2010	-1353	-1638	-201	-247	330	500	1216	567	1384	726	570	542	231	104	35	
-230	-195	-228	-186	-485	-1026	-2685	-2022	-3120	-2274	-1864	-528	-546	203	423	1938	1020	2291	420	534	461	245	-82	-4	
-209	-290	-401	-379	-775	-1444	-3720	-3066	-3888	-1509	-1652	-532	-314	605	418	1381	1672	2631	1591	1013	525	258	236	180	
-160	-354	-565	-1136	-1573	-3119	-4941	-3552	-3974	-1551	-1258	-548	-157	215	109	494	1036	2599	1893	2090	1674	593	200	156	
-299	-409	-1005	-1865	-2124	-4910	-5473	-3752	-2992	-343	-356	111	-35	-10	-265	62	124	2745	3198	3753	2014	242	236	213	
-230	-381	-1561	-2069	-3183	-5545	-6062	-3237	-1868	336	103	1221	-400	47	-892	-402	-119	2113	3254	4263	2826	449	181	325	
-153	-1018	-1532	-2594	-4997	-5892	-6162	-2394	-260	1159	1876	2130	-27	-252	-2121	-1832	-420	827	3330	5303	4526	1884	803	602	
-167	-635	-1986	-3745	-6274	-6123	-5631	-1450	201	2148	2723	3308	284	-455	-3682	-3288	-1511	193	3595	6021	6472	2488	1256	183	
-292	-499	-1796	-4022	-6680	-6729	-5386	-508	275	2728	3299	4284	324	-1107	-3834	-4442	-2523	-144	4030	6380	6982	2337	1388	696	
-23	-488	-1693	-3906	-7231	-7263	-5645	-220	386	2898	3976	4655	664	-1426	-4317	-4813	-3384	294	3859	6739	7737	2564	766	451	
-251	-664	-1561	-3556	-6201	-6715	-5430	-251	289	2370	3739	4486	545	-1301	-3696	-4113	-2427	108	4313	6342	8247	2375	690	479	
-285	-679	-1972	-2696	-5316	-6238	-5904	-907	112	1773	2723	4032	781	-1468	-2978	-3590	-1443	572	4465	5870	7983	1771	1521	323	
-308	-385	-1825	-1544	-4155	-6325	-6249	-1722	-331	328	1418	2786	300	-843	-1818	-2189	-786	1449	5580	5756	5773	1393	936	401	
-250	-111	-1473	-1019	-3343	-5877	-6205	-2508	-1284	-142	-14	650	-193	-524	-851	-622	-282	2777	5599	4377	4337	544	515	148	
-258	-56	-712	-961	-2385	-4303	-5415	-3423	-3020	-872	-1187	468	-449	-160	-7	54	808	2761	4843	3262	3431	490	314	207	
-21	-111	-507	-640	-1442	-3307	-4309	-3581	-3561	-2019	-1920	95	-486	173	360	248	1248	3117	4540	2411	2014	367	139	104	
-91	-22	0	-310	-1152	-1488	-3432	-3137	-3661	-1665	-1878	-174	-286	133	451	347	1036	2955	2441	824	323	26	131	48	
-71	116	24	-131	-905	-737	-2196	-2508	-3177	-1509	-1765	-274	-225	220	352	741	694	2243	1610	68	157	15	51	26	
-146	54	165	-104	-295	-328	-1262	-1664	-1854	-1027	-1511	-254	-89	457	219	494	531	603	1439	262	183	68	34	-126	
-34	82	83	-21	-111	114	-918	-935	-1028	-234	-849	-101	78	261	203	368	334	139	639	183	-156	43	-50	-52	
-84	-21	-44	-110	-240	-208	-803	-251	-217	-169	-807	-147	-134	80	-27	102	72	122	297	122	-274	-162	-222	-296	
