83	50	-181	-83	-200	-281	-463	-354	339	88	304	239	112	-13	-161	-121	-152	-244	
-7	-112	-73	8	-296	-354	-429	-361	-8	24	408	310	202	134	-75	-159	-261	-240	
67	100	-7	-60	-337	-209	-535	-630	-34	56	552	464	254	229	-113	-232	-264	-298	
167	341	-7	-113	-406	-702	-1257	-716	-305	40	784	741	452	245	-93	-324	-343	-313	
8	205	182	24	-611	-1819	-1358	-702	-535	-95	1057	521	404	197	-34	-243	-317	-222	
120	162	99	-83	-261	-1384	-567	-422	-319	0	938	255	-14	173	78	-166	-197	-210	
118	38	-153	-302	-138	-336	81	-34	-149	-7	288	-34	-121	-47	346	0	-93	-79	
58	25	-520	-304	164	327	1300	625	-156	-169	-350	-863	-350	-728	-122	-86	187	-73	
-245	-304	-620	-433	351	1201	2296	2309	379	-210	-1792	-1582	-1556	-1048	-20	344	374	115	
-377	-925	-1238	-697	1023	1746	3449	2847	670	-338	-2741	-2667	-2131	-1704	-14	715	937	387	
-301	-496	-1268	-311	599	2923	3921	2708	981	-277	-3307	-3075	-2425	-1983	102	913	1200	427	
-273	-363	-1209	-536	205	2783	3361	2379	446	-288	-2656	-2794	-2425	-1788	283	748	937	209	
-182	-341	-650	-332	-76	1482	2174	1719	757	-81	-1976	-1610	-1415	-742	188	996	472	212	
-138	-320	-271	-173	-385	229	472	202	567	8	-872	-539	-388	31	221	336	390	-33	
-35	8	-65	-138	-698	-441	130	-501	161	120	-269	103	349	624	330	0	-165	-204	
117	58	141	-83	-727	-1108	-362	-1535	-197	361	160	267	1204	1065	228	-437	-408	-217	
67	91	313	-14	-494	-1834	-1733	-1995	-285	426	320	1385	1557	1300	-252	-658	-422	-326	
-28	-42	367	24	-447	-1326	-1618	-1837	-353	426	328	1452	1860	814	-219	-630	-336	-282	
45	-42	109	-21	-385	-543	-578	-1636	-359	16	801	1317	1423	553	-20	-561	-237	-255	
55	33	-20	-104	-317	-368	-260	-731	-339	-223	648	1097	665	363	78	-202	-227	-265	
