-306	-257	-448	-495	98	201	73	-183	
-481	-437	-297	-267	98	301	284	-102	
-984	-885	-442	-372	327	383	421	355	
-969	-1165	-1151	-200	586	520	486	557	
-969	-1386	-990	-248	57	627	712	614	
-126	-506	-331	-55	9	-164	178	201	
416	356	156	-62	-702	-1199	-470	-190	
1842	2138	1379	197	-1239	-2354	-2053	-478	
2220	2729	1788	477	-1399	-2672	-2742	-263	
2220	2424	1521	41	-1152	-2239	-2441	-420	
1158	903	543	0	-963	-1228	-1492	-231	
208	74	24	-43	-172	-144	-266	-164	
-174	-478	-297	-216	-90	432	113	-48	
-97	-503	-404	-434	262	334	162	-285	
36	-1032	-726	-434	262	480	146	-71	
-244	-561	-345	-303	163	282	162	47	
-313	-312	-609	-179	98	117	98	17	
-341	-335	-401	-145	-124	28	0	6	
