104	-62	-156	16	-15	-126	-134	-119	-341	-259	-278	-568	-230	-376	-192	-8	147	126	164	77	79	73	-34	-280	-67	-71	-89	-11	-89	-177	
-37	-89	69	-11	-67	-119	-133	-82	-392	-111	-407	-347	-340	-443	-310	-30	121	193	381	112	207	181	69	-119	77	-111	-7	172	207	14	
-15	183	87	-60	-296	-141	-141	-200	-436	-436	-638	-428	-340	-553	-258	-45	149	147	554	207	975	519	129	96	561	86	0	-169	100	170	
-119	49	-31	-111	-152	-119	-67	-141	-1031	-1250	-999	-807	-985	-1206	-569	-288	-1	138	432	450	1312	1185	564	428	795	224	198	-235	13	137	
-62	-23	-148	-145	-82	-77	-159	-410	-1408	-920	-1848	-1247	-1409	-1410	-851	-508	0	398	589	769	1704	1577	975	259	895	388	-125	-272	51	301	
-67	-82	87	-109	-163	-133	-82	-1448	-2540	-2272	-1926	-2520	-2195	-1489	-1008	-1073	242	459	598	619	2115	2530	2076	1016	2089	249	138	35	146	171	
-143	-107	96	-215	-170	-207	-832	-2329	-3106	-2759	-2492	-2724	-1629	-1882	-524	-155	-126	173	465	919	1274	2773	3925	3200	3171	1200	284	150	62	137	
-134	-296	-154	-224	-324	-370	-1933	-2769	-3547	-3247	-2162	-2206	-1127	-1253	-537	-53	95	106	173	251	536	2231	4093	3554	3563	2766	138	103	122	275	
-148	-352	-255	-370	-532	-1157	-2798	-3791	-3704	-3718	-889	-1467	-89	-1034	-533	-351	-100	-15	173	190	303	1446	2805	3181	3786	4555	2369	319	51	293	
-400	-481	-403	-237	-1286	-2243	-4120	-4295	-2996	-3247	-276	-413	-141	-374	-207	-253	-126	-206	147	34	129	268	2805	2491	3488	5301	3636	1732	-324	310	
-8	-541	-638	-748	-2215	-3895	-5598	-5018	-2383	-1738	121	-288	226	217	277	-37	0	-943	-558	-302	43	-324	588	1016	2555	5544	4400	3204	517	1188	
-193	-373	-326	-1094	-2986	-5484	-6573	-5175	-1566	-473	574	-317	1338	1126	1178	335	208	-1383	-1076	-1171	-562	-449	207	164	1846	5488	5779	4694	1601	1225	
-230	-429	-1315	-1692	-3269	-6239	-6243	-3540	-355	26	805	378	2689	2814	2416	-8	-207	-3202	-3005	-2268	-1926	-1579	-287	-449	518	4537	7512	5830	1620	1857	
-273	-510	-1441	-2574	-4371	-7435	-6699	-3005	-296	235	1594	1072	3928	4802	3746	121	-199	-4395	-4808	-4605	-2961	-2504	-388	-361	276	4239	7959	6444	1694	1616	
-294	-363	-1409	-2589	-5976	-7514	-6353	-2156	304	391	1988	1373	5203	5064	5827	433	-162	-4269	-5294	-6251	-3149	-2018	-733	-882	224	2878	8239	6854	2997	2062	
-244	-274	-1409	-2652	-5803	-8206	-6495	-1543	287	505	1763	1729	5504	5608	5771	1201	-302	-4191	-5765	-7066	-2914	-2363	-1125	-882	51	2337	7978	7562	3854	2062	
-259	-296	-1173	-2495	-5488	-8206	-6054	-2125	418	60	1556	1636	4640	5327	5939	1164	-207	-3532	-5420	-6894	-2757	-2284	-686	-851	-162	2039	7438	6836	3444	1523	
-304	-541	-858	-1818	-5221	-7860	-6495	-2376	104	-82	1406	1072	3421	3789	5246	425	-126	-2967	-4840	-5530	-2161	-1501	-471	-365	138	1778	7661	6221	2755	946	
-284	-320	-669	-1960	-3694	-6853	-6416	-2313	-273	-436	1387	339	1526	3039	3409	677	121	-2481	-3852	-3727	-453	-717	-155	93	1100	2691	7550	5327	2886	1188	
-289	-327	-429	-1550	-3033	-6554	-5425	-3446	-1110	-1015	749	-96	539	1370	2097	199	-148	-1100	-1719	-1657	-170	-419	-133	-206	1828	3661	6599	4004	2662	1225	
8	-267	-89	-763	-1475	-3974	-4780	-4531	-1896	-1863	321	-598	-52	199	442	-96	190	-755	-243	-236	268	-206	250	380	2779	4667	5276	3129	802	946	
8	-150	-215	-289	-657	-2715	-3852	-5144	-3043	-2869	139	-1577	-608	-339	-82	-602	503	-59	312	60	701	-118	1068	1110	4607	5133	3413	1509	603	51	
8	-126	-104	-189	-207	-1850	-2437	-4515	-3154	-3184	-984	-1577	-1849	-1175	-258	-901	80	312	488	545	1910	1035	1628	2640	5950	4705	1586	276	331	163	
-32	-170	-148	-156	-163	-780	-1446	-4389	-2446	-4284	-1675	-1860	-2038	-1677	-804	-948	-57	242	783	1031	1461	1708	2599	3200	5279	3605	543	224	284	143	
-88	-207	-46	-97	0	-178	-392	-2565	-2666	-4174	-1989	-2284	-2226	-1850	-1087	-1105	399	416	1531	1629	2059	2847	2618	2453	3880	2393	-96	103	83	-89	
-74	-38	-79	18	375	87	-163	-1071	-2257	-3341	-2476	-2001	-2132	-2243	-899	-1246	-95	407	2093	1723	1910	2380	2151	1726	2331	1498	8	-1	34	33	
-88	-141	-30	-126	110	52	-251	-725	-1173	-2036	-2319	-1451	-1472	-1301	-1228	-728	60	468	1513	1087	1947	1839	1778	1147	1194	77	-96	-147	86	17	
-121	-97	-15	-133	-58	-170	-368	-725	-827	-1093	-1628	-760	-970	-1018	-475	-383	78	311	632	171	1910	1222	601	311	328	-162	-59	-27	-2	-8	
-116	-111	157	-156	-37	-259	-325	-462	-377	-229	-999	-273	-404	-594	-126	-192	-21	69	502	-96	458	0	328	190	-133	-12	-45	-61	-59	-191	
