-112	-230	-437	-408	-241	-124	236	11	-14	
-7	-362	-478	-448	-159	-110	383	221	40	
259	-355	-826	-401	197	24	1283	451	72	
-105	-674	-1018	-559	22	294	1422	833	210	
-28	-674	-1621	-1224	156	327	1492	625	517	
-447	-866	-1253	-785	32	139	1038	538	268	
-196	-49	-229	-263	24	90	440	-136	250	
-98	433	671	371	263	-470	-564	-946	-55	
-42	1590	2389	1254	0	-1442	-3033	-2010	-387	
-42	1680	2836	1521	82	-2008	-3293	-3044	-238	
-28	1590	2138	1432	403	-1283	-2065	-2441	-190	
-7	1104	903	578	213	-354	-1040	-1047	-217	
-98	116	-97	-7	-7	-83	-348	-320	-129	
