-115	-117	-114	-96	-80	-20	-298	-321	-323	-92	-37	-30	52	350	336	393	-318	-281	0	
-100	-98	-67	-134	0	-81	-190	-289	-323	-314	0	35	280	258	329	189	-101	-266	-102	
-81	-3	-39	-89	-94	-112	-312	-321	-353	-255	-74	17	288	339	335	153	-8	-222	-15	
-81	48	-33	-87	-79	-314	-320	-316	-387	-279	-185	-8	347	342	297	96	183	-52	-51	
-34	304	-54	-201	-173	-173	-337	-540	-991	-164	-163	-111	542	385	472	292	253	61	107	
149	92	-114	-368	-273	-302	-823	-925	-1716	-334	-489	-60	843	714	1068	349	235	113	75	
193	32	-181	-294	-310	-319	-1970	-1694	-1593	-601	-555	-23	1579	1620	2823	885	506	183	165	
0	-135	-208	-194	-351	-1010	-3309	-3041	-2495	-673	-622	148	2581	2413	4408	1960	1449	323	235	
-54	-88	-483	-287	-979	-2495	-4373	-4278	-2687	-379	-289	192	2581	3546	5389	3092	2561	410	480	
-162	-209	-652	-126	-1899	-3495	-5712	-4882	-3275	-7	-781	-356	1523	2715	7069	4582	3711	343	413	
-223	-312	-567	-560	-2471	-3953	-7176	-5583	-2113	0	-1018	-1029	612	2545	7597	5676	4993	852	550	
-277	-249	-666	-574	-2834	-5021	-8309	-5981	-1566	765	-918	-2101	-45	1356	7880	5713	5747	1323	1228	
-358	-411	-751	-869	-3043	-5604	-8184	-5528	-1880	-491	-1002	-2306	-452	827	7503	6260	5879	1511	1322	
-237	-343	-891	-728	-3183	-6035	-8488	-6174	-2058	156	-541	-3315	17	1544	7295	6260	6351	1473	851	
-230	-458	-976	-408	-2820	-4799	-8599	-5817	-1429	-202	-200	-2763	-45	2092	7012	5487	5333	1360	654	
-304	-283	-821	-388	-2360	-4300	-7328	-5679	-2099	665	-419	-1612	1542	2809	6182	5034	3768	776	558	
-173	-155	-289	-274	-1858	-3148	-4469	-5184	-2796	-334	-200	-385	2751	2979	4785	3431	2373	200	331	
-169	-88	-275	-408	-742	-2134	-3516	-4126	-2864	-242	-37	-15	2524	2186	4106	1903	1355	-104	117	
-34	56	-155	-281	-253	-1218	-2467	-2409	-2249	-641	385	324	1277	1563	2219	1017	270	-119	24	
49	328	16	-74	-240	-927	-1417	-1584	-1607	-908	490	455	975	865	747	17	69	-58	130	
-27	126	-34	-67	31	-319	-478	-1186	-1784	-458	525	166	78	288	227	-230	-303	-311	244	
193	72	-188	-147	-104	-252	-278	-356	-978	-210	155	189	-37	-8	34	-392	-296	-23	191	
