-152	-219	-180	-270	-313	-353	-277	-370	-722	-214	-213	-319	-357	23	-27	210	464	303	148	192	384	26	109	
-63	-186	-110	-185	-429	-458	-630	-376	-1173	-594	-365	-434	-247	148	190	425	473	394	385	140	229	8	57	
-14	-94	-171	-246	-659	-420	-1114	-1013	-1201	-883	-839	-464	-344	163	216	773	630	711	105	312	205	-52	-148	
-60	-145	-233	-267	-831	-1021	-1626	-1098	-2385	-1233	-1871	-566	-357	58	178	990	613	1353	1353	621	332	218	93	
-79	-104	-432	-696	-1176	-2108	-2935	-2443	-3160	-1275	-1941	-391	-182	249	365	1044	1345	2033	2921	1450	253	323	279	
-141	-282	-357	-1300	-2153	-3137	-3405	-3166	-2864	-461	-1537	-252	-229	12	452	1141	2328	2393	3525	2281	954	715	305	
-176	-101	-528	-1993	-3116	-4253	-3817	-2727	-2188	-187	-1174	-385	-519	-188	293	1352	1893	2374	4942	2866	2313	576	374	
-304	-334	-1355	-3033	-4524	-5425	-3789	-2387	-1413	63	-142	-27	-270	-40	62	671	639	1504	6831	4565	3502	1602	1524	
-507	-1063	-1631	-3466	-6091	-6026	-3291	-1622	-821	563	-7	409	-51	-204	-237	402	444	595	6774	5207	5031	1998	1355	
-366	-553	-1776	-4549	-6550	-5154	-2494	-310	-282	1473	426	1670	-139	-416	-1620	309	140	236	6037	5943	5748	3110	921	
-1166	-625	-2472	-4621	-7168	-4810	-2195	168	-14	1810	1500	2368	31	-719	-2290	-458	-400	-237	5584	6567	6861	3205	1845	
-1415	-844	-2661	-4794	-7944	-3995	-1569	384	334	2820	2504	2401	-47	-1928	-2167	-1847	-1270	-792	4073	6000	7314	3356	2071	
-1400	-1048	-2995	-4823	-8390	-4238	-1612	-182	167	2550	2755	2834	-14	-1680	-2892	-2227	-1396	-619	3997	5755	7748	3808	2052	
-858	-830	-2908	-4751	-7729	-4138	-1896	336	207	2163	2287	2784	164	-1667	-3165	-2010	-874	-97	3412	5755	7125	3563	1147	
-316	-1107	-2632	-4318	-7341	-4181	-2736	16	151	1120	1400	1986	203	-1103	-2919	-1316	-785	359	3695	5566	6352	2262	940	
-345	-917	-2269	-3148	-6651	-4667	-3049	-417	-155	901	213	1387	-14	-526	-1265	-549	-526	542	4451	5339	5578	1451	751	
-194	-888	-1674	-2109	-5228	-4510	-3575	-1013	-849	95	-180	480	-80	-428	-328	-281	403	1467	5131	4943	4144	470	393	
-230	-310	-1312	-1141	-3174	-3738	-4016	-2118	-1976	-301	-700	-100	-126	-297	28	812	1855	3224	5489	4037	1766	262	157	
-145	-55	-659	-485	-2010	-2866	-4002	-2698	-2653	-799	-1174	-399	-284	-145	-73	1854	2687	3243	4677	2262	785	157	101	
-76	-162	-439	-267	-1550	-2079	-3262	-2670	-2709	-1289	-1439	-504	-464	0	357	1152	2914	2903	4073	261	323	231	33	
-65	-76	-114	-96	-1421	-1479	-2850	-2203	-2427	-1373	-1313	-580	-298	-27	334	1141	2290	2525	3449	17	-37	87	-35	
16	57	155	32	-286	-1221	-1868	-1537	-1638	-855	-1132	-398	-113	-60	385	1076	2082	1769	654	-148	-82	-45	-113	
12	62	4	-48	-164	-478	-1640	-1056	-1032	-448	-1188	-299	-245	93	190	959	1307	729	131	-385	-245	-149	-156	
12	0	-151	-106	-184	-89	-601	-216	-736	-94	-867	-153	-271	-19	-99	479	598	-23	-22	-197	-181	-147	-161	
-35	-44	-117	-130	-184	96	-257	-189	-302	-174	-853	-376	-317	-160	-71	208	189	129	-19	-259	-199	-143	-156	
