-56	-84	-361	-387	-324	16	497	98	-14	
-28	-63	-444	-521	-269	-144	643	-82	-170	
41	-265	-723	-770	-172	-69	774	292	40	
-252	-496	-1121	-1224	-269	131	1370	1180	145	
-313	-452	-1165	-1166	-296	376	1178	972	290	
-496	-600	-1283	-1268	-303	180	758	521	258	
-217	-140	-361	-180	-62	-62	-55	-96	45	
0	300	599	388	-14	-934	-1343	-831	-61	
33	942	2263	1503	-305	-1558	-2210	-2053	-478	
368	1050	2675	2250	-97	-2139	-2744	-3159	-592	
75	1032	2281	1574	452	-1935	-2210	-1809	-346	
100	1068	1208	738	263	-1050	-925	-788	-407	
