10	-6	8	8	-173	-160	-237	-377	-193	-148	-370	-229	-74	287	95	156	275	207	325	286	26	51	60	23	69	
-28	-101	-68	-74	-144	-363	-505	-449	-260	-422	-473	-340	34	86	173	374	252	343	663	486	154	121	142	17	112	
-217	-165	-104	-335	-185	-643	-555	-651	-953	-466	-591	-414	130	130	139	658	1049	252	1301	495	331	173	49	79	13	
-269	-238	-296	-556	-400	-1195	-1860	-1171	-1897	-1692	-1113	-443	-153	85	339	1391	1838	453	1732	1332	504	112	58	95	112	
-279	-265	-274	-474	-1446	-1589	-3104	-2541	-2338	-2007	-1286	-843	-141	26	1264	1240	2514	1147	2502	1820	616	-15	-23	-23	121	
-301	-268	-336	-556	-1651	-3464	-3404	-4100	-3125	-2259	-488	-670	-221	26	1001	1616	2852	1035	4096	1989	1535	217	260	95	136	
-305	-305	-245	-1076	-2959	-4551	-4365	-4226	-2590	-1849	-74	-497	-306	-259	261	1090	2289	1748	4622	2607	3203	845	793	234	112	
-383	-349	-371	-2369	-4330	-5890	-4522	-4068	-1378	-905	832	-60	-244	-436	-333	-67	1462	2105	5091	4033	4346	1688	962	112	224	
-374	-334	-939	-2968	-4898	-7167	-4270	-2919	314	-74	2697	340	-30	-867	-1534	-920	95	1091	4903	4670	6146	2869	1861	190	476	
-232	-125	-1491	-4071	-6206	-8018	-3939	-2068	1883	644	3903	1143	156	-1480	-3138	-2587	-245	391	3627	5270	7420	3524	2647	446	606	
-223	-554	-1160	-4355	-7230	-8175	-3199	-667	3108	2529	5127	2291	-96	-2628	-3138	-4316	-764	-37	2802	5458	8882	4648	3396	895	802	
-289	-595	-1396	-4797	-7593	-8112	-2427	-385	3579	3282	5899	2611	104	-3241	-4411	-5243	-1864	-823	2183	5252	9932	4667	3733	1101	442	
-247	-314	-908	-4734	-8349	-7450	-2490	-311	3824	3923	6238	2197	340	-3210	-5087	-5840	-1314	-316	1901	5814	9501	4648	3471	1325	225	
-200	-203	-750	-3993	-7987	-7687	-2553	-518	2015	2830	5880	1915	348	-2471	-3955	-5384	-1094	-1027	3027	6508	9520	4086	3378	1063	338	
-380	-850	-986	-3204	-6994	-6663	-2915	-1202	489	1002	4995	766	26	-1842	-2808	-3545	-399	-458	3853	6152	8376	3880	3565	296	225	
-338	-693	-734	-2306	-5922	-5875	-3419	-2966	-126	34	3168	52	183	-1669	-1330	-1691	304	434	4884	6058	6539	2794	2460	459	225	
-227	-375	-400	-1691	-4078	-4914	-4034	-3124	-1425	-653	715	-443	156	-569	296	-281	2120	2743	5353	5008	5096	1988	824	-30	104	
-78	-177	-200	-1659	-2376	-3842	-4900	-3675	-2181	-2117	-333	-1063	244	-429	723	226	3866	3606	5560	3958	3859	1126	494	-104	-45	
-153	-137	-119	-481	-1682	-2251	-3845	-4005	-3094	-2983	-1003	-1267	-169	148	1546	1917	5181	4526	4340	2739	2266	329	147	-3	138	
-255	-98	-23	-437	-894	-1479	-2695	-3486	-3094	-2920	-569	-1315	-351	-82	1170	2856	4674	3588	3590	1464	1666	156	53	1	0	
-407	-155	-15	0	-296	-1069	-1529	-2368	-2448	-2385	-1019	-1393	165	-60	1226	2199	3303	3118	1958	1239	260	130	104	-45	-30	
-407	-98	43	113	-60	-466	-190	-1438	-2338	-1519	-956	-724	-81	52	907	1278	1688	1786	1489	957	112	78	-59	-60	-99	
-291	-230	-111	148	83	78	-647	-572	-1236	-417	-458	-407	-153	-185	339	269	335	443	504	130	52	199	260	76	-111	
