80	77	-223	-229	-180	-254	-354	-348	-846	-238	-345	-397	-329	-27	316	527	446	452	404	367	286	210	61	
-99	184	-155	-282	-276	-310	-963	-982	-1334	-220	-1071	-617	-309	63	292	598	1178	1167	634	549	368	289	-23	
-197	184	-91	-153	-332	-800	-1326	-1906	-1995	-1564	-1626	-886	-342	-114	165	1221	1789	2447	419	514	477	319	166	
-108	41	-237	-471	-888	-1092	-2139	-2903	-2843	-2394	-1725	-437	-329	0	221	1404	2383	3268	1672	801	709	534	96	
-109	-217	-292	-620	-1019	-1456	-2879	-3755	-3892	-2637	-1797	-310	-309	206	31	1653	2284	2759	2634	1611	872	569	157	
-158	-287	-265	-1062	-1576	-2783	-4184	-4563	-4194	-2508	-843	-41	-208	70	118	756	1244	2234	2145	4008	1912	376	-52	
-183	-287	-393	-1960	-2426	-3702	-5403	-4217	-3490	-1679	-75	520	-141	166	-200	7	188	1003	1770	4818	2517	918	559	
-162	-182	-629	-2858	-2968	-4678	-6245	-3784	-2283	-177	361	1040	263	-183	-1216	-580	-464	117	2096	4365	4143	2317	1391	
-204	-398	-1147	-3329	-4066	-5582	-6796	-2888	-1334	565	2231	2250	605	55	-2248	-2190	-1762	-362	906	5401	5315	2487	2732	
-190	-419	-1191	-3402	-5253	-7084	-6477	-2123	-334	1758	3877	4142	555	15	-2695	-3911	-3226	-980	139	4867	5164	3186	2977	
-120	-776	-1236	-3608	-6893	-7798	-5940	-1502	-211	2655	4546	4944	1029	0	-3518	-4897	-3931	-1749	-99	4510	6185	3224	3525	
-274	-865	-1398	-3196	-6498	-7492	-5360	-1069	-238	2638	4529	4432	1537	-201	-3643	-4744	-4621	-1667	38	3344	6563	3999	3449	
-421	-895	-1117	-2872	-6117	-7346	-5621	-1329	-313	2206	3963	3955	724	-214	-3769	-4786	-4497	-1461	295	3765	6015	3678	3449	
-212	-464	-1073	-1916	-5385	-8090	-5635	-1935	-1104	1430	2471	2762	255	-27	-3197	-3717	-2895	-691	31	4656	6355	2733	2788	
-183	-568	-1088	-1165	-4843	-7478	-5505	-3062	-1866	258	893	1432	-114	23	-2374	-1732	-1044	-185	536	4705	4843	2336	1542	
-190	-642	-748	-812	-3290	-5772	-5432	-4563	-2872	-292	-297	544	-302	357	-1244	-113	-166	150	2422	3036	3633	1712	393	
-43	-335	-925	-753	-1693	-3439	-4721	-4592	-3835	-1350	-1156	-390	-793	-145	-309	623	1145	1627	2715	3166	1780	522	288	
-80	-210	-304	-437	-1019	-1558	-3241	-4217	-3676	-2194	-1725	-900	-1159	166	-40	2002	2400	2611	1770	2081	1364	210	183	
-121	-175	-299	-326	-536	-640	-2501	-3293	-3217	-2122	-1868	-504	-905	-124	102	2086	2482	2398	1297	1335	1402	183	104	
-39	-91	-285	-84	-235	-131	-1341	-1690	-2584	-1664	-1213	-376	-449	142	262	1770	1822	2037	1003	611	885	35	43	
58	-113	-146	-181	-187	-332	-891	-1098	-1708	-1464	-886	-424	-469	-47	614	1770	1145	1824	512	593	578	-104	-30	
-316	-273	-209	-305	-152	-117	-331	-205	-702	-1021	-701	-518	-348	39	331	423	242	823	383	145	271	118	26	
