-235	-526	-944	-145	-40	-7	133	-177	-77	
-259	-289	-560	-311	-136	-96	350	-8	-14	
-140	-526	-694	-258	-97	110	627	219	137	
-168	-748	-753	-387	-7	8	725	121	-14	
-301	-910	-900	-635	-76	155	846	421	250	
-224	-733	-974	-1239	-165	262	1440	469	387	
-314	-836	-915	-785	-385	196	1352	365	163	
-133	-98	-21	-118	-214	-172	65	-123	24	
0	75	1476	543	-131	-775	-1083	-1435	-224	
100	1158	2478	1805	-7	-1732	-2094	-2053	-578	
25	1482	2693	2001	164	-2385	-2585	-3130	-520	
242	1086	1995	1645	312	-1761	-2080	-2326	-353	
100	391	1261	649	57	-1254	-1040	-702	-278	
-335	-7	373	-42	-34	-151	-110	-259	-177	
