-119	-111	-147	-89	-259	-296	-379	-300	-318	-246	-192	-117	-30	149	312	607	355	43	143	-43	-141	17	
-110	-122	-105	-241	-680	-266	-961	-347	-406	-361	-270	-96	8	347	312	1224	329	294	303	77	-22	199	
-141	-133	-193	-443	-1173	-407	-992	-1173	-1439	-354	-430	-207	182	672	564	1580	1419	1419	1106	86	112	415	
-111	-246	-173	-163	-1771	-1100	-2313	-2273	-2445	-288	-399	-124	78	1235	1407	3134	2149	2055	1723	303	354	282	
-156	-195	-89	-1066	-1708	-2846	-4185	-2855	-2712	-968	-980	34	121	1085	789	4557	3197	3440	2620	433	320	236	
-184	-289	-281	-2199	-2652	-4733	-5065	-3484	-2555	-590	-603	121	-170	512	434	4052	3852	5273	3555	1667	285	224	
-252	-481	-574	-3080	-3895	-6306	-5867	-2965	-1502	-185	156	-95	-333	0	-192	4127	3646	5329	4714	2564	494	377	
-200	-422	-1094	-3332	-5028	-7313	-6339	-2745	-276	673	365	-93	-1065	-1542	-1214	3640	3815	7125	5855	2994	2081	433	
-134	-638	-1440	-3789	-5531	-8005	-5631	-1613	-111	2946	1523	426	-2196	-3128	-1764	1467	2935	8565	7351	3461	2604	695	
-309	-811	-1377	-3789	-6098	-8288	-5883	-1141	-52	3622	2705	644	-2792	-4148	-3004	775	2636	8359	8604	3480	2717	863	
-170	-811	-1314	-4025	-5814	-7564	-5584	-795	235	3753	2874	608	-2588	-3866	-3490	681	3291	8752	9090	4265	2175	751	
-23	-1220	-889	-3206	-5610	-7564	-5238	-1691	-141	3190	2030	260	-2164	-2468	-2109	572	3440	9557	8697	3910	1839	1274	
-200	-363	-1078	-2105	-4477	-6998	-5899	-2666	-1250	1425	303	-208	-1410	-1307	-791	2029	3946	9856	7426	2452	1428	415	
-222	-527	-952	-1491	-3722	-5582	-6056	-3782	-2382	321	-200	17	-538	-111	-177	3808	4638	8677	5817	1910	718	346	
-318	-473	-527	-1003	-2621	-3931	-4987	-3987	-3514	-842	-823	34	-295	822	864	4258	4638	6657	3686	1293	225	69	
-252	-370	-653	-266	-1598	-3113	-4185	-3452	-3797	-1989	-1671	-463	-37	1141	1632	5138	3759	4655	2471	1144	103	17	
-136	-266	-811	-170	-858	-1383	-2628	-2902	-3593	-1172	-1467	-177	8	1085	1501	4014	2448	1438	825	225	-228	-37	
-8	-37	-574	-67	-281	-706	-1134	-1691	-2728	-1031	-996	-207	130	879	976	2703	1026	260	519	-74	-172	-199	
1	69	-229	-76	-144	-244	-316	-937	-1565	-732	-1043	-104	312	495	312	1673	34	121	-81	-118	-184	-206	
34	95	17	-67	26	17	-141	-214	-1030	-685	-288	-133	-23	217	43	433	-170	-118	-184	-133	-272	-302	
227	262	96	-52	26	-163	-102	-30	-669	-502	69	59	104	138	43	8	-155	-221	-109	-169	-263	-269	
