100	-119	-326	-221	98	46	24	-101	8	
9	-119	-513	-304	-43	57	228	-130	-119	
16	-167	-856	-159	-21	65	350	154	-15	
150	-807	-1077	-221	-28	0	440	251	103	
-175	-1117	-1224	-635	-172	204	671	642	185	
-196	-969	-1445	-1298	-227	638	1580	573	484	
-328	-925	-1180	-1034	-413	480	986	364	201	
-196	-216	8	-263	-159	-83	154	81	-34	
0	275	939	346	0	-615	-751	-1406	-251	
184	1302	2424	1948	378	-1297	-1993	-2742	-387	
217	1752	2800	2321	411	-1935	-2383	-3303	-663	
175	2004	2317	1645	592	-1254	-2354	-2469	-592	
167	870	1369	792	312	-630	-1026	-1507	-475	
-175	141	257	-83	113	-14	-76	-395	-217	
-153	-181	-291	-946	-177	139	121	24	-136	
-170	-274	-797	-1107	-14	198	226	79	-183	
-119	-289	-488	-1488	-35	270	309	251	-26	
-182	-437	-451	-1210	-49	286	303	267	40	
83	-431	-252	-595	-83	-7	134	137	-14	
175	-293	-464	-373	-255	-124	105	8	-41	
251	-452	-290	-332	-124	-66	54	-15	-122	
