-74	-49	5	-159	-241	-210	-239	-702	-156	112	225	454	182	118	-47	-533	-93	-221	-203	
-94	3	-5	-42	-190	-220	-464	-774	-28	88	200	454	301	237	-73	-308	-270	-242	-7	
-105	8	-50	-152	-180	-136	-328	-875	-349	160	448	494	333	614	-100	-354	-313	-305	-63	
-161	-43	-49	-127	-241	-485	-451	-1291	-387	-21	458	741	538	714	-226	-390	-323	-348	-44	
-301	33	11	-63	-357	-688	-492	-1061	-520	-48	665	826	365	295	-246	-315	-290	-650	15	
-121	66	-57	-242	-436	-688	-478	-961	-377	48	563	382	119	143	0	-157	-198	-650	7	
-119	-63	-63	-98	24	-220	-103	89	-373	-68	144	-262	-147	-101	-67	-113	7	15	80	
-126	-105	-464	-111	427	262	562	1111	-129	-431	-702	-934	-448	-333	-20	31	327	194	203	
-356	-467	-635	-132	528	1974	2418	2135	282	-729	-1580	-1835	-1514	-1565	-14	235	626	402	237	
-531	-895	-1327	-256	917	2484	3064	2795	342	-801	-2755	-2822	-2116	-1690	-73	431	1249	628	294	
-598	-674	-1268	-138	988	2607	3746	3281	1205	-284	-2840	-3470	-2327	-1830	118	1112	1413	567	376	
-252	-186	-1209	-712	617	2009	2890	2726	946	-303	-2500	-2892	-2341	-1788	338	633	1102	326	269	
-105	-299	-561	-332	-49	884	2069	1476	-175	-183	-1608	-1920	-1247	-1048	243	407	483	172	224	
-105	-131	-260	-125	-152	163	584	284	169	-122	-688	-581	-267	-128	299	219	109	-62	123	
-24	-14	-222	-182	-172	-398	-430	-1076	169	8	-222	215	547	434	314	62	-165	-296	-21	
83	191	-7	-207	-262	-1283	-1286	-1780	56	176	256	927	1305	865	259	-64	-194	-228	-121	
209	217	295	-221	-567	-1312	-1632	-1981	-346	434	784	1588	1709	1249	62	-575	-198	-174	-72	
118	175	122	-180	-567	-818	-2036	-1923	-407	386	256	1503	1843	1333	47	-265	-226	-195	-229	
159	83	199	107	-255	-601	-1141	-1076	-61	211	392	1435	1103	600	-40	-202	-191	-335	-204	
77	103	116	140	-200	-514	-301	-558	-210	128	320	673	452	308	110	-172	-211	-267	-198	
