-158	-192	-82	43	391	48	69	34	40	104	141	-23	
-82	-185	191	249	556	237	173	-52	68	60	35	-42	
-67	305	374	360	574	171	252	234	225	-163	-155	-149	
34	296	1057	243	1087	941	1076	234	391	-21	-148	-243	
392	671	2279	1071	1951	1560	2258	512	991	-163	-29	-140	
444	878	2373	1616	2946	2424	2089	976	1478	199	338	17	
191	331	2053	661	2270	2443	3158	2551	2922	572	364	138	
331	-119	869	374	2270	2048	4190	3489	4440	939	572	69	
392	-296	226	-332	1988	1617	4678	4952	6164	1407	1524	458	
-72	-362	-30	-732	824	753	5128	5927	6858	2756	2441	52	
52	-202	-104	-1502	217	-67	4265	6958	8208	3506	2048	320	
-51	-229	-387	-2068	-104	-170	3121	6564	8807	4161	1992	468	
-144	-166	-126	-1738	-82	487	2520	6321	8695	4573	3527	988	
-132	-163	-251	-1392	208	-317	2389	5683	9351	4349	3190	783	
-141	-248	-310	-433	95	382	2164	5064	8564	4442	2460	839	
-244	-223	-89	-377	330	634	2914	4952	7889	3936	1973	615	
-156	-310	174	-37	993	1016	3965	5102	6408	3019	1430	676	
-137	-74	235	113	1462	1654	4209	4239	5583	2419	1056	407	
-166	-82	566	348	2157	2292	4415	3076	3990	1089	251	173	
-111	383	888	409	2871	2274	3646	1932	2622	538	173	-8	
340	592	1001	1391	3378	2030	2652	845	1047	112	143	-67	
435	461	1489	1485	2120	1504	2277	57	364	191	109	147	
310	313	113	658	1744	866	269	96	-199	-67	-45	-82	
