10	-25	-40	-446	-425	-172	-81	52	-119	-52	-27	87	148	-15	-170	-200	-266	-148	
-26	-20	-281	-406	-511	-343	-378	-289	-154	-109	-119	192	209	0	122	-178	-274	-96	
-75	-20	-112	-386	-488	-309	-311	-239	-208	-111	4	314	222	192	191	-82	-134	156	
-116	-225	-264	-361	-477	-254	-156	-148	-171	-121	-67	601	382	427	226	165	-18	156	
-100	-291	-310	-315	-322	-74	-393	-37	-175	-134	305	1072	279	340	335	252	80	85	
-155	-304	-231	-1169	-419	-2122	-1123	78	-108	-60	576	2448	983	532	523	891	95	95	
-80	-370	-270	-1648	-962	-2831	-1707	-163	5	463	696	2825	2189	1981	747	1869	418	241	
-80	-423	-408	-1429	-2091	-1964	-1644	-385	-171	148	1507	4013	3264	3243	1689	985	479	243	
-219	-450	-1021	-1743	-3003	-2595	-2369	0	-318	26	1130	4522	4696	4468	1651	1136	270	296	
-365	-740	-1680	-3111	-3520	-3367	-1864	455	-355	-267	192	5125	5789	6313	2611	1399	1498	531	
-272	-1486	-2340	-4628	-3928	-3415	-489	1617	-19	-946	-311	4164	5468	8178	3308	2773	1630	756	
-146	-1804	-2752	-3589	-6784	-481	96	3091	-392	-1419	-1013	3429	5600	9610	3778	2923	1574	583	
-299	-1997	-2876	-4054	-6648	-200	87	3204	-104	-1545	-1312	3278	5393	10363	4230	3299	972	513	
-444	-1514	-2409	-5298	-6403	-1633	411	2845	-439	-1592	-682	2637	4978	9986	4023	2566	746	696	
-279	-1389	-2106	-5202	-5859	-1838	43	2165	-691	-725	-84	3165	5431	8932	2931	2171	366	574	
-431	-1196	-1708	-3384	-4825	-813	-245	227	-230	-259	602	3410	4545	6973	1858	1888	8	513	
15	-823	-1227	-2659	-4172	-923	-1045	26	-326	227	319	3711	3603	5824	1105	1286	302	95	
47	-364	-966	-2195	-2037	-2563	-1518	-252	-326	766	1092	3221	2679	3639	427	435	-178	-37	
118	-265	-323	-1757	-1629	-2201	-1754	-237	-141	708	1017	2128	1398	2132	331	279	-259	-48	
-49	-282	-402	-381	-716	-237	-524	-23	140	1351	463	1204	497	471	346	90	-78	-45	
-183	-265	-349	-394	-617	-397	-237	-178	87	1181	332	808	279	456	87	69	7	-23	
-219	-245	-240	-226	-401	-291	-378	0	51	148	209	489	-15	-222	78	26	61	-163	
