-133	-451	-304	-159	114	374	-7	-146	
-306	-503	-565	-234	-7	611	219	-116	
-279	-871	-990	-344	237	733	308	72	
-703	-1003	-1283	-330	360	793	462	290	
-777	-1297	-1723	-152	568	1160	573	589	
-821	-1224	-1049	-289	237	627	729	244	
-160	-194	-132	-216	-192	-110	137	-143	
250	1279	471	-248	-963	-1488	-946	-298	
1032	2621	1894	0	-1341	-2340	-2398	-377	
1572	3212	2375	263	-1689	-2744	-2958	-258	
1662	2353	1574	246	-1268	-2831	-2642	-231	
942	1082	1041	189	-688	-1372	-1406	-285	
383	165	140	85	-137	-205	-177	129	
