30	-37	-60	-281	-288	-252	-192	-59	-347	-236	-332	-277	-273	-63	-130	16	285	280	-30	8	29	-91	-155	-162	-38	
-89	-163	-60	-173	-318	-288	-203	52	-561	-295	-331	-347	-354	-155	-45	-37	346	199	182	157	13	-140	-376	-119	-71	
-156	-90	-35	-174	-340	-333	-384	139	-1263	-750	-347	-371	-457	-155	-104	-59	346	216	199	276	8	-52	-183	-23	51	
-187	-77	43	-148	-362	-414	-527	-163	-1546	-443	-625	-332	-453	-185	-66	130	233	398	207	449	258	77	-31	-64	52	
-207	-74	-38	-170	-310	-340	-637	-182	-1781	-509	-892	-490	-318	104	261	877	181	1368	1054	597	501	371	-8	-103	172	
-252	-69	-114	-141	-505	-842	-1408	-1392	-2473	-1488	-1756	-506	-430	529	130	1718	1068	2377	2343	1516	596	726	-103	-19	133	
-289	-217	-207	-148	-1385	-1346	-2618	-2885	-2457	-2085	-1458	-899	-492	624	408	2336	1423	2695	2436	1684	979	1324	215	77	181	
-296	-303	-355	-229	-1810	-2383	-4268	-3419	-3085	-2006	-1834	-89	-162	962	104	1269	900	3405	3221	2581	2136	1455	-68	-67	327	
-340	-421	-795	-303	-2549	-2855	-5337	-3639	-2708	-1331	-1332	69	-1026	38	-148	156	459	4040	2829	4261	3125	2369	883	60	388	
-163	-67	-1535	-580	-3477	-4836	-5494	-2885	-1954	-200	-1175	243	-311	-155	-398	8	77	2433	2418	4317	4730	3395	1778	328	311	
-296	-399	-1582	-2767	-4656	-6015	-5636	-1769	-1373	199	-45	1122	143	52	-1084	-369	-427	1106	1484	4037	5533	5017	3642	500	261	
-511	-515	-1944	-3412	-6166	-6298	-4991	-303	-369	460	643	1272	316	-133	-1775	-1468	-1202	251	173	3327	4879	6659	4444	1065	181	
-296	-170	-2149	-3947	-7345	-5968	-3828	139	-30	2108	2345	1816	-15	-139	-2826	-1891	-2268	-96	95	2767	5906	7815	4966	1978	112	
-458	-503	-2463	-4938	-7581	-6046	-2979	252	234	2333	2870	3990	-8	-74	-3798	-2863	-2739	-442	-273	2357	5178	8674	6233	2462	336	
-458	-532	-2290	-4812	-7660	-5355	-2697	269	1260	1826	3133	4028	173	-494	-4128	-2863	-3147	-986	-419	1535	4581	8580	5786	1903	561	
-426	-207	-2794	-4985	-6984	-5339	-2728	295	469	1883	2382	4365	364	-343	-3877	-2754	-3147	-243	-263	1143	4730	8002	5618	2071	782	
-398	-133	-2683	-4293	-5899	-5748	-2335	174	322	701	1445	2378	243	-391	-2669	-1797	-2472	-302	-67	900	4618	7163	4910	1680	483	
-826	-193	-2652	-3129	-5962	-5417	-3310	-45	-53	252	364	1328	26	-310	-2026	-1091	-1814	-118	328	1852	5701	5820	3903	1978	483	
-748	-473	-1944	-2028	-5175	-5355	-4630	-1046	-1923	-118	56	312	-221	-30	-1383	-23	-1296	285	1652	3365	5383	5036	2672	2127	633	
-700	-1050	-906	-1461	-3760	-4411	-5353	-1989	-3133	-1174	-332	-339	-302	-118	-551	381	-383	1387	2287	4858	4712	4029	2113	1139	215	
-348	-436	-340	-333	-2502	-3326	-5054	-2712	-3117	-1362	-1285	-501	-192	208	-398	746	-30	2433	3800	5755	4002	1846	864	474	-8	
-252	-488	-240	112	-1794	-2257	-4394	-3136	-3777	-1614	-1866	-773	-170	-55	-199	506	303	2676	3837	4429	3069	1884	380	241	-125	
-111	-23	-120	-67	-709	-1408	-3325	-2351	-2960	-1881	-1662	-1150	-266	-59	86	1176	1442	1873	2903	3103	1016	1361	-118	-8	-89	
-215	253	107	235	-340	-953	-2256	-1408	-2253	-1252	-1552	-1056	-302	251	382	1064	1311	1517	1876	1274	285	440	-140	-162	-49	
-222	38	61	48	-141	-303	-288	-1314	-1106	-546	-987	-773	-302	149	130	372	806	994	666	975	-81	224	-147	-74	-37	
-228	61	69	50	34	-56	-23	-539	-713	-548	-578	-930	-214	-31	104	121	424	484	346	588	124	129	-18	51	146	
