20	67	-71	251	-77	-458	-404	-193	-151	374	16	-105	
42	118	20	175	-244	-929	-873	-337	245	1125	73	7	
56	355	51	-56	-467	-723	-1517	-436	761	1649	324	129	
102	143	68	-14	-378	-1062	-1679	-523	1131	1160	260	307	
-22	108	92	-245	-969	-944	-975	-564	428	350	399	202	
-163	-59	33	-77	-437	-132	-325	-227	-76	114	-21	145	
-688	-211	-260	167	158	522	404	98	-557	-867	-745	-149	
-703	-563	-302	234	708	2836	1770	222	-1660	-2282	-2355	-339	
-869	-612	-346	-63	1032	3212	2108	551	-2400	-2600	-3116	-406	
-598	-401	-346	41	1338	2585	1467	361	-1413	-1690	-2556	-520	
-226	-387	-256	293	525	1727	827	419	-746	-867	-1377	-475	
